ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1467,32,27103.827906348877,0.10497658614503849,1,1028,11532,1633,12137
1468,48,23138.069884186003,0.009543002228284476,1,254,5469,1899,7114
1469,68,20357.48723752801,0.21372328434722618,1,126,60354,1515,61743
1470,34,20431.08642609061,0.02055555968018749,0,49,0,0,-49
1471,24,29503.23218323146,0.18490884625620993,0,95,0,0,-95
1472,28,45165.80100784522,0.07799296051207706,0,19,0,0,-19
1473,31,29836.19026737796,0.23731819021319533,0,14,0,0,-14
1474,19,27243.42598674707,0.0943380310691914,1,83,6596,1701,8214
1475,58,26922.786453931963,0.013926911357973111,1,239,8488,2089,10338
1476,18,39870.82201837394,0.0747277854330407,1,419,5931,1624,7136
1477,35,32127.56340789919,0.19484150323112473,1,1126,14597,2580,16051
1478,57,27618.690638527994,0.04012589897507906,1,511,10215,1828,11532
1479,39,42661.97540541793,0.4035641857178381,0,1,0,0,-1
1480,22,23272.68307410294,0.029822961290207735,1,186,7541,1759,9114
1481,45,29530.184541458242,0.06712233070093461,0,21,0,0,-21
1482,60,21408.353559565367,0.10658232314321071,1,803,5946,1807,6950
1483,43,34273.843690946545,0.0043518256957619786,1,255,5863,2296,7904
1484,34,34145.49077840501,0.13419802227412436,1,168,7094,1462,8388
1485,71,21221.733065674252,0.2542718238892387,0,41,0,0,-41
1486,38,20730.166192150966,0.036922956833197434,0,27,0,0,-27
1487,74,22186.120674710557,0.24585283775635122,1,177,13259,1903,14985
1488,19,56913.308746736286,0.11727967254508549,1,1041,6006,1517,6482
1489,45,20916.704632180245,0.12325155459123344,1,127,5328,1683,6884
1490,37,21240.42432573292,0.25380821599728703,1,950,5608,1576,6234
1491,50,24353.773242719013,0.07357696684488929,1,105,7606,2289,9790
1492,65,25380.18887944713,0.1884265880552886,1,1024,9334,2054,10364
1493,73,36055.47693673821,0.07819913165310126,1,470,5745,2018,7293
1494,54,23464.540610249624,0.011156765262854036,1,152,6769,1753,8370
1495,39,20016.973098380884,0.017250286596773017,1,463,6938,2356,8831
1496,39,25726.026781583958,0.012523756727932805,1,593,8567,1922,9896
1497,36,23509.350632346657,0.10559850721609405,0,25,0,0,-25
1498,32,28787.806547686385,0.13027354327230878,1,1055,14541,1535,15021
1499,39,31203.373607050355,0.04533587311163483,1,516,21695,1512,22691
1500,70,24496.967316887927,0.11246105748056594,1,507,19162,1550,20205
1501,44,21749.28362328604,0.16354217807878904,0,92,0,0,-92
1502,34,23792.649334574966,0.014017619189775876,0,69,0,0,-69
1503,37,23965.268661172835,0.025234487848805286,0,10,0,0,-10
1504,32,25817.89304217669,0.18309318924541948,1,124,15958,2199,18033
1505,31,28347.12865068298,0.24370737534450942,1,453,5631,2007,7185
1506,18,23892.285154777943,0.14441996852952504,1,231,6153,1452,7374
1507,70,20086.30197208542,0.18232270711254933,1,952,9838,3050,11936
1508,41,37246.21116426165,0.2744625144867633,0,77,0,0,-77
1509,48,32215.42606210024,0.01512402914680858,0,46,0,0,-46
1510,56,24967.427402344943,0.13272295364089787,1,250,12670,2262,14682
1511,50,25645.647883533133,0.24936775582335283,1,77,5559,2159,7641
1512,43,23289.149741283803,0.007179349718960158,0,38,0,0,-38
1513,26,21875.3278134495,0.146840990711895,0,7,0,0,-7
1514,27,22662.37955596048,0.06501969274330137,1,336,10437,5651,15752
1515,36,22988.76010932381,0.01292396493148946,1,729,6672,1944,7887
1516,22,20128.707391936703,0.05538769745452695,1,189,9319,1448,10578
1517,22,31167.33849107916,0.11145948487870032,0,0,0,0,0
1518,25,37366.23821213419,0.15133111063913385,0,26,0,0,-26
1519,23,34539.40511319401,0.09103343460733215,1,485,9118,1646,10279
1520,45,22544.192935204785,0.14213113695100243,1,55,7164,1488,8597
1521,55,20603.551190735492,0.4644407524076137,0,36,0,0,-36
1522,38,22637.019830113848,0.0004716284616455386,1,497,7111,1732,8346
1523,67,26227.845824764914,0.0599958174067323,1,615,9237,2489,11111
1524,57,24971.770867523228,0.23457854441073978,1,540,5280,1894,6634
1525,38,21110.004656993868,0.20372664560538703,1,317,8836,3443,11962
1526,38,30663.951690084632,0.22761538066524317,0,39,0,0,-39
1527,22,21819.94412011349,0.10225715170389013,1,453,11288,2626,13461
1528,36,20792.042901606397,0.029869649526995203,1,207,5983,1818,7594
1529,24,33737.80624792723,0.12923353994267284,1,683,8086,1764,9167
1530,22,120997.80938592934,0.12698097309047665,1,1223,13681,2762,15220
1531,30,30528.95255334316,0.26135785875731704,0,117,0,0,-117
1532,73,31851.220672094503,0.015497543696866792,0,27,0,0,-27
1533,56,28584.081678625553,0.024530571701871156,1,279,9021,1827,10569
1534,52,22274.83017956105,0.23145037907123256,0,9,0,0,-9
1535,32,26111.36122347404,0.1087141337656001,1,115,6099,1516,7500
1536,42,22279.566014971017,0.027738672730889615,0,21,0,0,-21
1537,32,40838.103472041395,0.01937998000011897,1,857,9861,1499,10503
1538,25,21988.057397730205,0.018227453667068926,1,1148,7704,1520,8076
1539,19,29867.77834275452,0.029323256033470593,1,391,9239,3037,11885
1540,68,34423.90478058269,0.30533819854469896,0,44,0,0,-44
1541,27,26632.93922048787,0.027151384852487238,1,451,13685,3723,16957
1542,61,42119.335379962096,0.07219897945304105,1,868,7057,1929,8118
1543,53,27671.229051544928,0.06405308202706475,1,295,6293,1849,7847
1544,43,27827.0847982684,0.27359805840619117,0,31,0,0,-31
1545,53,21971.02674120621,0.27159511735652664,1,196,6712,1544,8060
1546,25,23984.07316276381,0.007884916590287786,1,539,10637,1465,11563
1547,67,26067.22062612878,0.13228235180121292,1,187,6594,4771,11178
1548,54,28479.221557596164,0.15254585725726083,1,199,6917,2006,8724
1549,33,26380.89911293067,0.21335055575289355,0,18,0,0,-18
1550,33,23056.64249881227,0.04243021002521099,1,2417,12140,2158,11881
1551,32,21718.94652789343,0.01900872714269172,0,20,0,0,-20
1552,59,22763.0310765044,0.05642094066447073,1,113,5631,1477,6995
1553,21,23245.112998523033,0.20390476703930313,1,347,5644,2236,7533
1554,26,23729.452335107642,0.0019724950222356373,1,458,18961,3183,21686
1555,24,51776.82096407388,0.42627909930991026,0,25,0,0,-25
1556,56,34373.915268908444,0.10267788882823133,0,68,0,0,-68
1557,58,24983.839808816938,0.042656885954332036,1,121,6789,2695,9363
1558,21,21458.503603891277,0.11216651972006117,1,1671,10604,3701,12634
1559,41,22303.04385525955,0.12550011050615928,1,2359,5980,1470,5091
1560,55,66486.10427658907,0.11115317067329514,1,161,16529,1474,17842
1561,69,20297.636432322863,0.017732977096084086,0,3,0,0,-3
1562,39,21491.47790465924,0.03407320048967345,1,272,18300,1797,19825
1563,52,31521.376273474474,0.0683813480400059,0,17,0,0,-17
1564,25,28903.286869978387,0.11469299671759477,1,127,6850,1812,8535
1565,20,23696.82132952605,0.015251985794347408,0,43,0,0,-43
1566,75,22105.426108931257,0.1335411204800642,0,1,0,0,-1
1567,57,27543.932727552343,0.1456713391426287,1,1002,6211,2570,7779
1568,30,23250.87433918128,0.2163942459376208,1,510,6019,2332,7841
1569,53,29343.762519157204,0.2545914359705311,1,47,7776,1543,9272
1570,22,21534.68943910286,0.02568205464696556,1,297,7412,1869,8984
1571,18,52378.14788448884,0.10832761964570287,1,551,7425,1509,8383
1572,43,29237.231966846422,0.1256179484288789,1,184,5242,1459,6517
1573,34,23910.55635444459,0.0249763730506636,0,45,0,0,-45
1574,45,20759.179009651194,0.4270654131733768,0,2,0,0,-2
1575,38,35665.62413156632,0.13899407858155186,1,817,7083,1731,7997
1576,64,20403.3141898684,0.2001258026336526,1,375,5654,1609,6888
1577,45,29572.291283608796,0.019597549570413424,0,68,0,0,-68
1578,20,23808.62094815218,0.055539804437082965,0,25,0,0,-25
1579,38,26294.01348804766,0.06981213216166209,1,478,5534,1870,6926
1580,24,38961.477799268854,0.08396291438340885,1,104,8252,3012,11160
1581,26,23149.908582405904,0.10923373744378581,1,1735,16157,2303,16725
1582,18,242701.3321253104,0.10737527395113627,1,290,13294,1573,14577
1583,71,34604.42633534897,0.15047269362673021,0,9,0,0,-9
1584,23,20153.87395555763,0.08085538938989552,1,69,10812,2379,13122
1585,43,26235.066840086885,0.02410544687758515,1,402,11243,1585,12426
1586,22,21431.89890545159,0.11787090913605561,1,434,5286,3343,8195
1587,20,36477.6430518272,0.27771911701635404,1,778,34702,2255,36179
1588,45,48478.95596879342,0.026552649076363833,1,217,10345,2121,12249
1589,41,20827.483347075347,0.40497337525283555,0,128,0,0,-128
1590,23,65914.73483486018,0.0984022887064127,1,153,21654,2111,23612
1591,18,28349.580166633365,0.11935566803634422,1,1123,13523,3175,15575
1592,33,25120.171965036625,0.039625799232181846,1,704,6315,1840,7451
1593,32,20750.169381222717,0.18747318571775082,1,496,18196,1620,19320
1594,18,24406.116326226245,0.038431607240495165,1,933,5250,1538,5855
1595,75,24576.033567264887,0.02151550709396771,1,1385,5717,1519,5851
1596,22,46870.93702375104,0.0711263617525741,0,123,0,0,-123
1597,46,31944.702072625216,0.09045486027495422,0,134,0,0,-134
1598,29,26409.275532316085,0.020045777809420552,1,82,10305,4217,14440
1599,22,20455.030181945935,0.4946571356927533,1,681,22309,1600,23228
1600,37,23049.68781646374,0.08420125018132253,0,35,0,0,-35
1601,45,32736.887028472287,0.2269787257971356,1,846,6657,1676,7487
1602,24,53752.43758275741,0.19474110297101044,1,311,7575,2015,9279
1603,56,24766.972463397953,0.16339422881337629,1,301,7182,2752,9633
1604,36,20332.99366056068,0.12174266262115788,0,22,0,0,-22
1605,36,21011.525877169577,0.04205627170876596,0,84,0,0,-84
1606,27,24323.64105359447,0.06637457736117304,0,20,0,0,-20
1607,31,23698.12175122199,0.013852274504708868,0,18,0,0,-18
1608,51,28529.35499931426,0.11672053376124898,0,18,0,0,-18
1609,56,26562.848017947406,0.025444346833958405,1,536,5295,1782,6541
1610,26,80420.86230677296,0.005980808061638138,1,185,12247,12180,24242
1611,38,26106.595461363268,0.04051332820058919,1,950,5681,1893,6624
1612,54,23291.028488078377,0.328438360392411,0,0,0,0,0
1613,63,36885.35750713372,0.09001831892399585,1,363,8284,1709,9630
1614,43,22399.865079215826,0.2651203653911736,0,36,0,0,-36
1615,19,20984.068871085805,0.03998972061636424,1,378,9758,2182,11562
1616,69,20193.83217623075,0.027427693955871215,1,482,6208,2272,7998
1617,65,27038.16502760149,0.06423391970575415,1,811,5740,1537,6466
1618,35,76527.74106792216,0.10590763998214343,1,717,32963,3374,35620
1619,24,27137.826828423273,0.332928903216883,1,571,11090,1574,12093
1620,29,28726.13297436589,0.11341983383376592,0,10,0,0,-10
1621,60,64988.24912723524,0.0588961696239419,1,609,16125,1554,17070
1622,73,21724.008125633853,0.2871121136176543,1,53,5448,2584,7979
1623,47,27195.136121639578,0.08489552285300433,1,988,37761,1549,38322
1624,30,30180.587134820053,0.11004551423290419,1,197,7454,2511,9768
1625,21,25605.18982296952,0.16171711644206044,0,15,0,0,-15
1626,23,24645.166190047923,0.00530459529490584,1,1672,6775,1579,6682
1627,60,21713.854509959812,0.1360457558051772,1,490,25020,2103,26633
1628,47,32717.766390868423,0.005917521341418733,1,1067,8372,2003,9308
1629,31,22182.130061269432,0.040623791086576704,1,119,11356,1461,12698
1630,54,26678.315142614334,0.25181489221924114,0,18,0,0,-18
1631,51,24077.15810643259,0.035534021849917746,1,108,12245,1953,14090
1632,23,28165.07474286627,0.21598860569549794,1,430,6822,1499,7891
1633,20,20673.58340559264,0.007928792958789897,1,178,8072,1802,9696
1634,24,80243.80378176937,0.09969292856527436,0,37,0,0,-37
1635,53,24801.94233502409,0.2208734586715325,1,61,10332,1767,12038
1636,51,21985.012060260702,0.025371960686604987,1,1045,6559,1501,7015
1637,22,24880.331905660965,0.09268955760319361,0,143,0,0,-143
1638,68,25920.89036858612,0.08287852691608528,0,33,0,0,-33
1639,27,26605.32421183445,0.13858777366675254,1,98,9708,2064,11674
1640,34,24007.488678248235,0.11907199419800184,1,505,5436,1655,6586
1641,31,23065.185241207375,0.23590839156775315,1,359,8156,1671,9468
1642,71,21934.24417900645,0.06814846997189421,1,196,5329,1722,6855
1643,45,21358.49605593526,0.026404771408610448,0,243,0,0,-243
1644,61,22780.86202164122,0.14610416612243016,0,16,0,0,-16
1645,52,26239.519201394924,0.34001971356538885,0,32,0,0,-32
1646,53,23053.797207521915,0.16434382790773633,0,50,0,0,-50
1647,57,38677.76925167696,0.010077906970250673,0,30,0,0,-30
1648,23,62816.68907840457,0.1571903643306378,1,192,6067,1553,7428
1649,72,20887.016936991,0.26645355150085764,1,269,6122,1559,7412
1650,33,29078.771811571187,0.09980475210769138,1,735,5809,1515,6589
1651,18,20029.319028605212,0.03844558245061972,1,864,7618,3084,9838
1652,66,20000.69956019198,0.09699531464969834,0,26,0,0,-26
1653,75,27928.588999423053,0.16444509623358414,0,84,0,0,-84
1654,18,21699.193749995986,0.06566091838029511,0,18,0,0,-18
1655,31,42655.75998060702,0.07423236738303257,1,210,6101,1796,7687
1656,28,23197.719327789742,0.1466072628783742,0,27,0,0,-27
1657,30,30026.928561760582,0.07341421005433911,1,109,6639,2421,8951
1658,67,23750.21715522153,0.01823456844069124,1,892,5465,1840,6413
1659,71,33821.94026876242,0.026665371844919884,0,68,0,0,-68
1660,55,22672.906663656053,0.1949526795140691,0,10,0,0,-10
1661,20,22798.719784414297,0.10631238894256238,0,103,0,0,-103
1662,25,22243.08740290973,0.05187530603817277,1,420,7843,1771,9194
1663,30,23746.42804170413,0.011397145031304717,0,73,0,0,-73
1664,63,26799.116129643775,0.07967857875571566,1,348,5808,1549,7009
1665,49,26116.748131980705,0.024413174238749672,1,91,7319,1625,8853
1666,28,36399.94531944004,0.01503838390818153,1,168,12683,2893,15408
1667,48,25182.593950700633,0.22700164072432458,0,26,0,0,-26
1668,27,90657.8251738611,0.08559877117703762,1,170,5378,2141,7349
1669,31,39272.30953765448,0.1328522834730016,1,324,5633,1768,7077
1670,27,20912.872711570304,0.006121083024270615,1,16,7527,3280,10791
1671,63,20603.829344137546,0.17526281033232313,0,40,0,0,-40
1672,34,59268.39285194542,0.0373339800323692,0,7,0,0,-7
1673,60,21344.91846966634,0.12136702149230398,1,106,5309,1784,6987
1674,19,24435.772535934826,0.057740799421467114,1,1025,12601,1886,13462
1675,20,69213.52344891016,0.0907296540017042,1,1807,5869,1973,6035
1676,18,28221.15142294621,0.045251919127127165,0,27,0,0,-27
1677,48,25834.93273399318,0.15689541066797727,0,76,0,0,-76
1678,41,28134.94730870694,0.33949220177747685,0,58,0,0,-58
1679,36,20982.40758218866,0.41911126066737964,0,23,0,0,-23
1680,22,21895.387127231603,0.2189459166353628,1,637,8968,2031,10362
1681,50,21559.552892922537,0.009885037359846038,0,6,0,0,-6
1682,19,37911.57656897229,0.01210903231735921,1,718,5639,1853,6774
1683,18,22737.034694026737,0.12478713258428799,0,9,0,0,-9
1684,21,33828.42967478866,0.04080927161646872,1,165,6022,6308,12165
1685,44,20637.280999755527,0.2142739312372937,0,84,0,0,-84
1686,30,23283.890224267954,0.3020211564181688,1,511,5690,1658,6837
1687,27,24511.6294282768,0.19586936718573833,1,1494,13177,1788,13471
1688,33,39881.150896352636,0.053249297143772814,1,30,5300,1459,6729
1689,58,24724.77620805396,0.009047210103837576,0,106,0,0,-106
1690,36,51962.32963734712,0.006997808115358178,1,274,8959,1732,10417
1691,75,28099.892561459856,0.3002122651091354,1,675,6439,3621,9385
1692,73,21411.898617810417,0.03637653062762775,1,250,27633,2247,29630
1693,21,31087.580399919236,0.09621048153117724,1,191,5493,1461,6763
1694,42,41260.637925442796,0.16616998463527058,1,525,5610,2630,7715
1695,30,25596.65631556227,0.19583406704224257,1,264,13275,2514,15525
1696,18,21356.759138701036,0.025040266824631657,1,1095,9188,3884,11977
1697,24,24114.16222469907,0.09678184462784258,1,43,9655,1572,11184
1698,22,34867.52488242799,0.28293772234434994,1,1100,7192,1678,7770
1699,33,31740.777613376886,0.02344878006076389,1,599,10979,2334,12714
1700,64,60687.19134386791,0.22521973991287392,1,533,7890,1519,8876
1701,32,33965.879681925435,0.040328217543822965,0,41,0,0,-41
1702,21,32078.10051590769,0.08581066430652855,1,304,7371,1487,8554
1703,52,27442.407525750627,0.01647825156180043,1,274,7420,2163,9309
1704,20,20834.079368329993,0.12981556813158593,1,117,14208,2055,16146
1705,34,24307.645618685638,0.0017253994314291741,1,322,12764,1956,14398
1706,66,22251.519728231015,0.01990606252293353,1,368,18086,1469,19187
1707,25,58436.25395293946,0.17062512988268874,1,295,5930,2835,8470
1708,26,26866.224122765914,0.06858576482432224,1,284,5737,1662,7115
1709,38,24732.452134755797,0.5010407065891194,1,516,6088,1546,7118
1710,56,25360.863438816174,0.10660183414137642,1,189,5485,1651,6947
1711,66,28248.937648822182,0.029736752298904517,1,1325,9223,2820,10718
1712,50,20703.617036850515,0.07519630329726744,1,474,7138,4920,11584
1713,26,24686.527701862386,0.1510501837477216,0,20,0,0,-20
1714,46,34454.571883444085,0.5302186190019862,0,140,0,0,-140
1715,24,27179.25062775287,0.23719862806383593,1,492,9230,1956,10694
1716,57,22774.063453449588,0.11259928645292874,0,7,0,0,-7
1717,23,25758.167673261552,0.1872201171138519,1,262,7593,1677,9008
1718,58,23110.646468010535,0.07713183521819585,1,391,6238,1825,7672
1719,45,20066.743389427786,0.08806031735206317,1,1009,9355,7832,16178
1720,63,20717.54077273319,0.2127325292399183,0,34,0,0,-34
1721,43,49678.556591987515,0.15211216738637384,0,8,0,0,-8
1722,52,22989.960926133423,0.07567130038928029,1,56,7310,1767,9021
1723,23,20973.139509330325,0.1557622677489377,0,1,0,0,-1
1724,24,21813.864555379663,0.10938553253773789,0,31,0,0,-31
1725,65,26511.538949577312,0.0859026946002019,0,8,0,0,-8
1726,41,40106.55119201965,0.04441207825459574,1,169,6274,1717,7822
1727,60,32827.27936758107,0.46782766496275713,1,1022,9477,2657,11112
1728,63,71318.00822212335,0.040833910803670215,1,823,9051,1525,9753
1729,32,27526.754668291996,0.08314779980502919,1,888,5500,6019,10631
1730,50,23608.902181981142,0.055928181448904685,1,29,7042,3355,10368
1731,29,21571.58507960559,0.4522658046368538,0,28,0,0,-28
1732,25,23409.89644162868,0.000895392509606529,1,1630,17405,1748,17523
1733,61,26273.485944863143,0.06425522740786889,1,241,5703,1532,6994
1734,28,48126.97827621213,0.44392933034840937,1,271,5430,1931,7090
1735,45,24931.25184709464,0.08380325791698519,1,109,8388,1640,9919
1736,24,20489.51618792372,0.05077993122323738,1,701,9073,1524,9896
1737,26,34746.23082807819,0.02209621900690878,1,253,5809,1575,7131
1738,42,23157.188294870684,0.18854370846288196,1,243,10485,1583,11825
1739,24,22728.963746417015,0.0028911886243118555,1,1722,5613,1896,5787
1740,26,21513.48622369909,0.2410227415704196,0,39,0,0,-39
1741,20,37117.73767309857,0.00041063505484047923,0,7,0,0,-7
1742,18,22868.961472718136,0.007481789760588878,1,917,5706,1509,6298
1743,68,23705.71839677019,0.14347018423503158,0,20,0,0,-20
1744,35,24118.728538657775,0.17510729835414335,0,25,0,0,-25
1745,37,29608.054436889543,0.1110337473583933,1,554,9683,1464,10593
1746,43,24995.875694888295,0.13803145579588758,1,673,10012,1637,10976
1747,35,29028.512813902544,0.06249440733388069,0,156,0,0,-156
1748,29,22354.544793302673,0.009675384008177933,1,349,12180,1718,13549
1749,60,28455.11770601445,0.03786770770609084,1,788,10203,2822,12237
1750,42,23861.30975050288,0.15696664771814609,1,693,6890,3333,9530
1751,60,42281.601317767265,0.21858633733981744,1,439,6045,1453,7059
1752,69,20427.59684657812,0.011580067579167044,1,760,5843,2969,8052
1753,23,26807.575990541398,0.18317675063977695,1,241,5484,1633,6876
1754,39,39088.12532631422,0.25915265998294656,1,380,5983,1829,7432
1755,26,27933.60397609748,0.03708459371505317,1,174,5246,1737,6809
1756,22,26725.633496092505,0.3282414161893818,1,1311,11523,1961,12173
1757,37,20891.18914647505,0.04137387423136414,1,247,6061,5932,11746
1758,21,22918.682146332347,0.08099983539586963,0,4,0,0,-4
1759,58,32111.425912060164,0.207248758296968,1,840,9072,1753,9985
1760,24,51796.05566163016,0.1256025739306887,1,757,5524,1670,6437
1761,30,39835.75394887796,0.27959563564178685,0,97,0,0,-97
1762,28,24924.00811602355,0.049935443436278794,1,1047,6244,1567,6764
1763,31,23158.508549753227,0.0018378096021867912,1,424,16418,1845,17839
1764,59,25524.879224843673,0.10934835808332162,1,640,7867,2189,9416
1765,34,20758.521349757775,0.24018624739200037,1,120,6404,1496,7780
1766,47,88471.10376433481,0.0256723044975231,1,873,7029,2449,8605
1767,24,28082.098346320323,0.11171796380752537,1,82,5648,1475,7041
1768,48,27854.364904768106,0.03795101158958156,0,11,0,0,-11
1769,56,20230.078310578952,0.08476854582738094,1,192,15050,3022,17880
1770,31,21301.452311113797,0.09589635241502617,1,473,10874,1607,12008
1771,47,21073.615853557192,0.019230949187056045,1,331,7494,1452,8615
1772,58,122865.78576233106,0.25927453558035624,1,678,9264,2583,11169
1773,22,22979.141621089817,0.0821076177963821,0,15,0,0,-15
1774,37,24945.034892198873,0.18520321901886655,1,234,5297,2240,7303
1775,31,55342.66500864728,0.11962805034563115,1,278,5486,2049,7257
1776,58,43230.48643837485,0.07880942111832619,0,10,0,0,-10
1777,20,23290.365518719467,0.08031668471099027,1,359,5854,1747,7242
1778,48,32875.125837822685,0.08192453876615993,1,890,9464,3547,12121
1779,73,46845.69852473767,0.002650146687794287,1,187,5246,1537,6596
1780,33,28464.535298135732,0.0778651573207835,1,315,7429,1534,8648
1781,60,25553.08778158166,0.0752801991741714,1,375,5313,1641,6579
1782,58,28398.084907517845,0.042574759286312144,1,303,5822,2656,8175
1783,48,27512.681778594684,0.20282580664948388,1,1340,6586,1769,7015
1784,36,24943.93590695284,0.05812726085956723,1,829,7991,1446,8608
1785,50,43771.91091219419,0.03085963066980653,1,382,9734,2083,11435
1786,18,39692.94006413391,0.17877979021450566,1,122,17842,1685,19405
1787,72,24356.040180816377,0.11090393086543708,0,62,0,0,-62
1788,42,23729.20131008894,0.275623192025407,1,514,6221,1714,7421
1789,23,25938.913656447377,0.2485158996819344,1,85,6493,2543,8951
1790,32,32321.36663887334,0.21249361203060124,0,24,0,0,-24
1791,31,23068.2078470969,0.20075907825682338,1,686,5314,2229,6857
1792,30,22730.8951089678,0.1949329343164136,1,181,5883,2065,7767
1793,51,21478.715538699355,0.0006543259933362928,0,21,0,0,-21
1794,30,22959.80343248459,0.02058460728966499,1,81,22799,1579,24297
1795,27,37474.704240361294,0.19496700749754223,1,877,5568,1519,6210
1796,49,37998.55389540068,0.10579715772269689,0,17,0,0,-17
1797,40,20953.245699158637,0.09796970505353432,1,786,24371,1989,25574
1798,51,35601.38425371184,0.033420991249311624,1,386,5357,3615,8586
1799,25,31142.54313110111,0.29727963449781214,0,3,0,0,-3
1800,71,50329.94201670951,0.017449955176444047,1,1799,10325,1662,10188
1801,27,27590.650569847952,0.4797043037587,0,111,0,0,-111
1802,32,23975.009738062497,0.22485728410544967,0,21,0,0,-21
1803,54,22952.07040337018,0.003517783612055833,1,636,7896,1665,8925
1804,67,23399.07817476854,0.2200054304009308,1,118,41180,1837,42899
1805,47,20616.074028713705,0.3117550418010372,1,96,7893,1858,9655
1806,29,20038.52939433645,0.2631387835789925,1,72,7489,2588,10005
1807,40,21309.325797177513,0.11331922271343256,1,189,6438,1599,7848
1808,67,31352.16031242066,0.03831348559851372,1,1005,12282,2046,13323
1809,30,36730.110234735206,0.33868757212731154,0,35,0,0,-35
1810,34,21331.934119772017,0.08887919911104496,1,770,8884,1517,9631
1811,23,47039.70742719573,0.04317535602209438,0,72,0,0,-72
1812,64,37773.67977744171,0.04566490130257664,1,383,8419,2077,10113
1813,44,22852.196307961305,0.15744190327642577,0,72,0,0,-72
1814,44,20553.840289184816,0.17090671797915952,0,57,0,0,-57
1815,30,20090.44754709095,0.33797057746127473,1,185,13959,1578,15352
1816,19,26569.112329546075,0.19163299185620308,1,100,13965,1784,15649
1817,20,21223.30603592986,0.004173408939199607,1,100,5284,2234,7418
1818,64,26345.65864188942,0.050452813825277096,1,84,7135,1925,8976
1819,18,42683.974543924196,0.15841732791228805,0,9,0,0,-9
1820,24,21159.803224726955,0.01694193767440193,1,335,6362,1592,7619
1821,41,31247.765131475888,0.003951156171610527,1,1233,5396,2019,6182
1822,35,21630.093359936836,0.11321579925419346,0,19,0,0,-19
1823,41,38926.53743765553,0.02350509274378258,1,616,5383,3564,8331
1824,26,35885.263512607766,0.02457693606819292,1,188,10812,4980,15604
1825,19,93169.65668391282,0.13275864888364633,1,877,8223,1566,8912
1826,47,24019.805137043408,0.12940020806130106,1,548,17005,1511,17968
1827,55,24919.682028173727,0.06800913027606557,1,516,7702,1626,8812
1828,34,21797.706588162408,0.38337661227884695,0,77,0,0,-77
1829,18,23388.58566620546,0.056299526187254124,1,106,5250,1485,6629
1830,65,22121.9162469491,0.0031732999044551983,1,74,5538,1528,6992
1831,36,21128.572422382156,0.2401131492271101,0,11,0,0,-11
1832,61,23233.666498249644,0.2090402119587713,0,21,0,0,-21
1833,55,22677.273050206615,0.24241887081397867,1,175,6272,1604,7701
1834,61,20644.625447801696,0.026099085043035188,1,284,7203,1807,8726
1835,53,25084.388979459633,0.12324250378523446,1,534,6374,2013,7853
1836,26,21710.225540119365,0.18020437376149825,0,78,0,0,-78
1837,64,42966.87109900956,0.07344148869953496,1,325,17508,1496,18679
1838,24,23970.311483629554,0.060905905593570106,1,318,5395,2317,7394
1839,53,30503.365649851712,0.08318857474353582,0,13,0,0,-13
1840,19,20593.95113633829,0.1737150962618119,1,85,5894,1556,7365
1841,60,24145.139399418797,0.02290095061709097,1,390,5722,1615,6947
1842,31,44259.98462139207,0.06540519117935066,0,34,0,0,-34
1843,24,23051.1203023716,0.1402085669074739,1,145,5743,2268,7866
1844,69,22318.266886469297,0.03522923343112749,1,275,6813,3125,9663
1845,25,22279.7493212044,0.06422691945806615,1,926,8644,2123,9841
1846,20,62795.735514743166,0.14762405354078648,1,530,13846,2327,15643
1847,54,20465.77587470659,0.10963495016380309,1,1908,7965,1627,7684
1848,35,23844.512680046064,0.6011291799011097,1,1696,6240,2008,6552
1849,60,41618.37644875657,0.114124405196696,1,2073,6681,1537,6145
1850,64,27571.805156739916,0.16940101172050034,1,899,7080,1467,7648
1851,37,22223.079264566986,0.4432160603060078,0,129,0,0,-129
1852,25,21598.95038620654,0.23386636915375886,0,112,0,0,-112
1853,42,20726.37050483101,0.09762956863262273,1,1487,6147,1835,6495
1854,34,23870.94147319045,0.03531947985578072,1,62,9935,3795,13668
1855,60,30275.530838209874,0.055751915439929196,1,544,8150,2007,9613
1856,60,43722.83126126801,0.03630295822642729,1,388,7127,2183,8922
1857,68,34967.076558122586,0.11705005070208122,0,15,0,0,-15
1858,30,24673.479467567235,0.05623386343556924,0,92,0,0,-92
1859,73,25944.820464581117,0.038962548113745374,1,215,5582,1673,7040
1860,28,44623.14809138078,0.012651645579340072,1,104,10637,1611,12144
1861,25,21528.82775259113,0.03639650700937144,0,55,0,0,-55
1862,22,22029.137235498776,0.03261192161030877,1,806,11372,1645,12211
1863,61,27059.405478713154,0.03624697331968661,1,248,7978,2710,10440
1864,24,20818.745935643758,0.2433165539515025,1,1243,5644,1993,6394
1865,28,20138.54420551891,0.04068019650781292,1,141,7087,1494,8440
1866,21,30378.888129046183,0.09395341479218049,1,545,5320,2073,6848
1867,70,23092.947568870204,0.007316908864175454,1,280,5442,1858,7020
1868,49,20567.62513945099,0.20988149386545835,1,615,1251714,1506,1252605
1869,49,31109.53813931053,0.0417166991997257,1,769,7389,2002,8622
1870,23,22560.78397434045,0.12487458188014548,1,2125,5427,1681,4983
