ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
412,35,20590.323265221065,0.11713570179568568,1,467,9671,1422,10626
413,19,26634.900272682487,0.07461147514468358,0,37,0,0,-37
414,39,45769.94526599702,0.13119482008069436,0,110,0,0,-110
415,31,24521.8111535443,0.24626930311426234,1,459,5339,1752,6632
416,55,27648.586109848962,0.047894711978932886,1,360,5549,2131,7320
417,67,50448.18879216237,0.5445145546612684,0,102,0,0,-102
418,52,24451.902301561073,0.04713738683952916,1,117,6261,1519,7663
419,34,22137.438956907823,0.06902052699696443,1,169,5571,1396,6798
420,38,47129.011928524786,0.23932797740789868,0,74,0,0,-74
421,70,28266.91016194848,0.03118783609414039,0,10,0,0,-10
422,43,23930.97837265189,0.19826954171420821,1,995,7099,1360,7464
423,26,55101.76537058882,0.24066561559748836,1,192,10148,1410,11366
424,40,21144.403054970528,0.17167454933135387,1,519,6716,3032,9229
425,51,22412.81324764987,0.022129691808364306,0,55,0,0,-55
426,51,22707.93429238653,0.0897007017512984,1,424,5725,1896,7197
427,32,21680.43597456087,0.07569611094256136,1,397,6619,1405,7627
428,24,96979.97777266148,0.0002464441175459012,1,459,8540,2659,10740
429,23,22471.055459795218,0.09117889640704009,1,173,7546,1334,8707
430,60,60112.07719488693,0.08651736017548046,0,16,0,0,-16
431,29,21754.39370720697,0.02341743021258122,0,86,0,0,-86
432,19,20823.34211057735,0.20980773732215277,0,17,0,0,-17
433,49,21559.543308389482,0.16855128209788642,0,10,0,0,-10
434,70,33040.616962737164,0.04825545517325486,1,262,5250,1640,6628
435,27,26580.99850668125,0.1874271419662315,1,272,6007,1574,7309
436,23,32548.486974055533,0.049879152462627634,1,435,5363,1434,6362
437,66,21576.19301718764,0.15415120803229415,0,3,0,0,-3
438,69,24512.12990075874,0.1852222334676723,1,75,6714,1378,8017
439,20,22944.401766170682,0.1316412176256855,1,1073,6717,1363,7007
440,22,23912.777209058248,0.014199489435028979,1,748,8255,4656,12163
441,70,72581.8484414378,0.13465029580172977,0,64,0,0,-64
442,33,25943.51595885639,0.02074866104445344,1,368,13571,2649,15852
443,31,43138.28591558122,0.1279201011680185,1,231,8973,1970,10712
444,35,27056.65763510653,0.25151786005665305,1,173,6067,1592,7486
445,72,27543.54492430913,0.13641093643702665,1,835,8552,1881,9598
446,23,23344.63122536843,0.14783091703383194,1,2109,14687,3298,15876
447,50,22756.874641583345,0.15470517485833812,1,139,6256,1881,7998
448,39,28125.58082248467,0.047164042871128575,1,125,12047,1417,13339
449,24,25514.558227693655,0.21317026035536552,0,94,0,0,-94
450,20,22536.963580907384,0.03333885611868205,1,203,7347,1822,8966
451,43,20597.73867402265,0.007952589057360392,1,1480,7831,1762,8113
452,33,24933.842991295773,0.07928325350955506,1,105,7747,1778,9420
453,68,27967.241923951227,0.05223219728128885,0,62,0,0,-62
454,19,24362.808412830305,0.3249456622709235,0,37,0,0,-37
455,35,31466.299293080432,0.09057744574735581,1,188,9989,1911,11712
456,64,20747.10387498841,0.05781411635312082,1,429,7377,1690,8638
457,28,40417.09820098648,0.029899128574677303,0,2,0,0,-2
458,41,46150.74972239271,0.014243829051140853,1,790,6473,1431,7114
459,75,32057.166005733976,0.048817754485364184,1,544,16705,1689,17850
460,58,30371.77346596626,0.06658763201513315,0,7,0,0,-7
461,24,27329.368485075946,0.13357221561233792,1,439,6456,2945,8962
462,58,29153.099551013485,0.14231038085144468,1,368,6038,1964,7634
463,38,33295.19087790464,0.2851183094985206,1,353,7707,1556,8910
464,20,28082.591515373264,0.001740358855783304,1,324,6458,1368,7502
465,34,44880.03698896635,0.24299952099159722,0,11,0,0,-11
466,61,22933.85252342705,0.01300694977713547,1,1674,18351,1338,18015
467,34,26218.598891633268,0.11523239293450634,1,1161,9430,1621,9890
468,33,27874.53649592023,0.04603636459316892,1,258,6014,1482,7238
469,59,22948.35935678846,0.04306271838020101,1,64,5889,3753,9578
470,32,20285.835884346627,0.17391575933200903,0,3,0,0,-3
471,65,29303.821367561475,0.23340923012998868,0,1,0,0,-1
472,20,39490.93205238696,0.10544302582423809,1,1229,20752,2513,22036
473,43,23627.927373297778,0.09239420142434909,1,114,5426,1775,7087
474,18,26225.610059539402,0.011357348267941866,0,26,0,0,-26
475,71,44566.59495527795,0.11491686304336497,0,34,0,0,-34
476,43,23753.333945566905,0.07435326405176824,1,406,11094,1787,12475
477,24,23198.18674933214,0.055526197534194646,1,186,5813,1422,7049
478,66,21198.975865371263,0.27728676853499384,1,10,11991,1371,13352
479,69,21632.980060875914,0.056218532814844915,1,404,6339,2073,8008
480,44,23395.722580574533,0.026139784747641132,0,125,0,0,-125
481,42,36127.16867274117,0.2084803750827811,1,369,5957,1928,7516
482,53,33270.04832451998,0.03714006921338247,1,780,6253,1717,7190
483,71,20529.57702535602,0.12107680025563099,1,75,5727,1418,7070
484,29,21317.44771881245,0.012156998944218365,1,16,5403,1597,6984
485,43,22610.350132879936,0.25229078703152485,0,28,0,0,-28
486,33,35643.08307425697,0.053865313233014946,0,34,0,0,-34
487,18,20334.39050446327,0.08494367369484462,1,652,8810,2316,10474
488,53,23907.21414653862,0.26745486697785603,0,3,0,0,-3
489,68,21570.925065175208,0.09033256415867676,1,474,19609,1554,20689
490,28,22993.366237715436,0.06107760965640003,1,1603,5424,1414,5235
491,32,25651.14619636014,0.051739280315245696,1,663,5638,1895,6870
492,27,20649.16505867582,0.03347402774310941,1,1217,17178,2126,18087
493,41,25168.742125335983,0.20023294921079876,1,44,12043,1376,13375
494,38,22546.69790718585,0.04424158797653532,1,872,15553,1475,16156
495,50,24337.008591684975,0.09507034921073353,0,11,0,0,-11
496,22,32733.606217088967,0.015163387949462958,0,24,0,0,-24
497,38,24462.762995965604,0.007792316922471524,1,526,5380,3518,8372
498,19,21400.219979937898,0.1604881018496518,0,148,0,0,-148
499,44,31443.642954460705,0.03406797014190847,1,65,5822,2192,7949
500,28,37931.697488780155,0.04158364159202569,1,164,6170,3925,9931
501,68,25490.461326302167,0.23226919688795697,0,0,0,0,0
502,26,24393.191421578198,0.1292460965275373,1,327,9903,1841,11417
503,25,22583.399446787997,0.027932632494761096,0,15,0,0,-15
504,38,32791.182259678644,0.05391516085775812,0,51,0,0,-51
505,73,28790.775038836775,0.10974809338393374,1,237,16480,1479,17722
506,35,20534.841804383515,0.04908147766286797,1,219,6038,2212,8031
507,45,26404.87142083156,0.03224039145213245,1,132,9066,1656,10590
508,43,21222.16263064446,0.16701365180976827,1,213,10515,1734,12036
509,30,55835.047618473465,0.03984157787592844,1,454,7058,1472,8076
510,24,20402.19665983211,0.009883979478422915,0,17,0,0,-17
511,18,21962.33830870904,0.10394685419891674,1,150,16888,1493,18231
512,20,22391.072718880107,0.10895820465046162,1,121,5339,2116,7334
513,62,22450.027081052445,0.009010306434362217,0,47,0,0,-47
514,46,22531.410047593363,0.03329145835288389,1,213,5273,1411,6471
515,26,23110.063855747056,0.17745350844801047,1,401,5240,1910,6749
516,25,47597.32167153996,0.050709155375853236,1,446,5349,1757,6660
517,62,25938.373731162883,0.17262907404628225,0,116,0,0,-116
518,47,23110.59999130754,0.062242962432823186,1,232,5444,3037,8249
519,52,36663.7984569233,0.16254616474980418,1,115,5718,1755,7358
520,25,22632.75330715129,0.19338226273104353,0,76,0,0,-76
521,38,20287.112488386247,0.05334043178527249,1,424,10066,1350,10992
522,21,42155.43382454386,0.03623903880402372,1,65,13092,1462,14489
523,53,32901.488559579106,0.028169162959425998,1,242,5338,1539,6635
524,64,23865.00143706858,0.05218929383088224,1,1265,9668,1578,9981
525,27,23174.21773452078,0.10773777455076,1,2478,5956,6099,9577
526,65,21113.775118953698,0.13287160166707498,1,1699,12079,1476,11856
527,26,35180.87615682892,0.03161474006401615,1,216,5240,2186,7210
528,34,31548.54816923031,0.11190917247306853,1,1013,5430,1475,5892
529,31,20703.081642810586,0.23010891957597548,0,153,0,0,-153
530,36,32527.800986738668,0.020108597134222517,1,789,22782,1434,23427
531,68,20997.136907515378,0.016883068787697537,1,173,6276,2770,8873
532,38,22926.091857648033,0.005214253467383414,1,587,7510,1346,8269
533,66,30999.541825070406,0.04607155428650259,0,108,0,0,-108
534,22,21855.98734824066,0.12875893251800416,0,7,0,0,-7
535,20,24099.59333272944,0.030502521635289246,1,160,7745,1900,9485
536,21,27912.55723603957,0.03246603169252568,0,13,0,0,-13
537,41,24240.263700995696,0.005394626535184544,1,142,8496,2527,10881
538,18,113419.07559674763,0.12040236773875912,1,411,9631,1536,10756
539,48,39937.40938894918,0.08497925113650893,1,867,6865,1786,7784
540,48,43815.851725009124,0.4000096549534396,0,7,0,0,-7
541,21,22079.365162901897,0.061942027304368,1,13,5631,1339,6957
542,25,22873.641564593985,0.014069710188732744,1,941,5987,1462,6508
543,24,20548.349708305985,0.06413737717282918,1,738,7492,1972,8726
544,29,23811.330406737157,0.22939649524628236,1,658,15322,1616,16280
545,22,26721.715512757677,0.2368278043426881,1,559,11581,1368,12390
546,34,30021.815089262873,0.04794601565964768,1,226,7856,1451,9081
547,35,53015.378842240316,0.08909457178108703,0,33,0,0,-33
548,32,35432.829934892026,0.06924831913094824,1,230,5339,1534,6643
549,57,25831.692791530888,0.16812930999745493,1,165,5282,1414,6531
550,38,34740.6866489184,0.18088496493208053,1,529,9289,1709,10469
551,22,51196.26232012126,0.24308708599479664,1,1147,6362,2115,7330
552,28,27142.66945705825,0.263895548537088,0,3,0,0,-3
553,22,22468.85232215161,0.12636694212136723,0,3,0,0,-3
554,31,26584.924519957138,0.15731220249381087,0,76,0,0,-76
555,32,23451.30049775231,0.11490788674668187,1,1203,7900,2104,8801
556,44,37417.15141850517,0.002758770941446574,1,2566,6300,1684,5418
557,68,20057.06850851061,0.2515213128038491,1,67,5824,2149,7906
558,21,20812.097602648322,0.08897364569445398,1,132,5813,2594,8275
559,20,49389.21800537894,0.19025548478138982,1,359,85572,1809,87022
560,47,22602.48893747614,0.23784486059233378,1,390,8008,1372,8990
561,35,33431.767070954214,0.32080909711743394,0,59,0,0,-59
562,29,27143.939959440337,0.3111587370883867,1,508,10658,3273,13423
563,46,28092.490587430195,0.01105923022559195,1,846,14343,1587,15084
564,22,25077.46398669009,0.06023632536637501,0,11,0,0,-11
565,60,36082.97732860182,0.35744570321163327,0,39,0,0,-39
566,34,25143.605573576126,0.12657720769873293,1,154,8080,1436,9362
567,49,24693.22310348284,0.13628253326401957,1,633,8308,2086,9761
568,34,31740.777006798187,0.3377446363195203,0,62,0,0,-62
569,61,28015.433565712923,0.0028436850203282607,0,66,0,0,-66
570,18,26365.851911226753,0.0999567562422978,1,360,9034,1517,10191
571,50,23093.566139944665,0.08605137921148688,1,480,8086,1630,9236
572,60,20887.500080374924,0.05203161188072128,1,2084,7039,1868,6823
573,31,22771.197024067682,0.04956685246510608,1,1204,9775,1716,10287
574,20,39687.634579876845,0.03282789046734259,0,4,0,0,-4
575,73,22931.935949635514,0.3057006456180853,0,4,0,0,-4
576,47,25414.908643249382,0.005095259094947112,1,1113,6167,1677,6731
577,19,29814.382881012807,0.10128783934943943,0,9,0,0,-9
578,29,21890.571802264403,0.0037065504867822173,1,422,6895,1351,7824
579,67,30068.23985637856,0.06937585794022925,0,25,0,0,-25
580,29,26299.493922814832,0.03871226987233102,0,45,0,0,-45
581,48,23078.72266111767,0.05535633070430154,1,1127,12441,1982,13296
582,32,30964.42201762118,0.04432740973553813,0,31,0,0,-31
583,32,33313.480326653276,0.16838249730807234,1,357,8584,1415,9642
584,40,28664.611287294232,0.013994361969505313,1,96,6559,4403,10866
585,31,20950.488259352067,0.13964858600004804,1,753,6533,5279,11059
586,18,22855.76696846955,0.028967638110422564,1,115,6133,1507,7525
587,32,23869.50684099132,0.03411466420555005,1,212,13875,1334,14997
588,33,23341.729420170133,0.14531018409545027,1,177,8331,1410,9564
589,42,21200.160756778776,0.139567106907868,1,422,9831,1776,11185
590,19,22804.666008974506,0.39791745764375525,0,4,0,0,-4
591,24,28444.087484708954,0.009715947840306454,1,140,5248,1429,6537
592,58,25116.882501038268,0.03436244286910917,1,832,6290,1585,7043
593,42,20584.007720823764,0.11134929575386096,0,9,0,0,-9
594,30,45262.22485400839,0.06082593433471399,1,382,5398,1801,6817
595,40,57600.625516085754,0.18757355441946533,1,201,7467,2410,9676
596,27,24028.73570662837,0.052909535383417354,1,115,7297,2038,9220
597,46,47018.64536190691,0.10749626294007726,1,718,9680,1744,10706
598,27,25899.620328512105,0.21299863678268183,1,368,5987,1587,7206
599,47,35295.935970577906,0.22374463369618658,1,888,6005,2263,7380
600,22,20100.973510484775,0.03815021979271157,1,587,5768,1893,7074
601,26,24836.023896923947,0.15435007785721785,1,318,6511,2024,8217
602,43,22968.291758942883,0.03948458080415385,1,124,6311,1672,7859
603,42,25408.987288669632,0.03772115875481819,1,643,5457,1644,6458
604,24,21469.66095609452,0.10498325877970377,1,1191,7422,1362,7593
605,60,39277.55625666868,0.1992766061824646,1,913,8437,4028,11552
606,25,20810.61695637403,0.04220398146733073,1,75,6081,1819,7825
607,54,20825.609704895425,0.05451363533663266,1,558,8423,2076,9941
608,35,25872.007519439514,0.04380138887555026,1,931,6302,1963,7334
609,47,23447.192659384233,0.04717482522188059,1,585,5991,1778,7184
610,29,26817.292261718918,0.0018350438437825243,1,94,7506,1806,9218
611,68,29535.06081141637,0.03532168502119931,1,394,20174,2198,21978
612,26,103561.04452689769,0.2621823471217666,1,540,9968,2619,12047
613,23,31222.738994894542,0.11405134651061627,0,7,0,0,-7
614,70,21256.973643934765,0.08453582436194094,0,89,0,0,-89
615,39,25271.26355847623,0.15447472648852772,1,150,9092,1485,10427
616,70,20015.909173084146,0.09363920491690471,1,143,6393,3899,10149
617,49,30278.208911250953,0.2197713521725973,1,598,16025,1511,16938
618,21,33478.82625342701,0.19198232286610975,0,50,0,0,-50
619,43,23770.48028765383,0.17137543051343368,1,452,43314,1902,44764
620,69,27501.043844786247,0.07088223703308635,1,782,6716,1341,7275
621,46,22046.68623907893,0.21743605869166044,0,7,0,0,-7
622,47,20844.23467578665,0.16222366976824382,1,285,8892,1922,10529
623,44,22473.013211531816,0.030842085092178277,0,66,0,0,-66
624,58,53763.70046472832,0.0565016090721108,1,430,6861,1666,8097
625,18,20199.27456839614,0.08182665324562671,1,19,11710,1343,13034
626,21,27002.92869454624,0.13381964081131034,0,2,0,0,-2
627,27,20502.116331785182,0.26550115287277504,1,1459,51721,1849,52111
628,26,50933.52897173685,0.0034916427067819135,1,1324,6259,1702,6637
629,61,34531.78774499028,0.042395715750914824,1,300,12310,1505,13515
630,27,29232.535100621848,0.11614110821141929,1,653,6336,1885,7568
631,30,40952.375659964106,0.07773020684806901,1,164,11897,1790,13523
632,28,32157.445791569167,0.1192543153874901,1,34,7910,1362,9238
633,26,23879.93707325255,0.04912641701703245,1,217,16575,1337,17695
634,65,22937.98602352674,0.0019499080540124527,1,424,18844,1836,20256
635,27,21183.271340849114,0.06523901592185037,0,116,0,0,-116
636,59,27639.921710385282,0.0243913621475394,1,411,6625,1362,7576
637,35,22120.374682609083,0.1866341976669449,0,14,0,0,-14
638,59,21787.773981490325,0.23525411237043617,1,499,6299,1388,7188
639,26,29582.350959065643,0.11031962861694229,1,65,5946,2063,7944
640,18,25447.024313230515,0.1647202878912266,0,21,0,0,-21
641,41,21372.78602600057,0.15663106224156326,1,1069,5695,2058,6684
642,32,21623.679082785657,0.31446473783770224,1,127,13788,1692,15353
643,36,24992.3743983635,0.014448283184404451,0,25,0,0,-25
644,62,20636.056664843873,0.057704563709608685,1,151,6632,1430,7911
645,20,21840.711848648,0.028757126229597724,1,172,5876,2324,8028
646,43,24361.835266545353,0.26795739117541445,0,20,0,0,-20
647,38,37807.22068325137,0.23838789975424804,1,78,6135,6423,12480
648,24,22933.64496689728,0.10471606814012574,0,13,0,0,-13
649,22,30305.00534932889,0.029676979876808507,1,615,10156,1338,10879
650,26,76431.49011708166,0.12547626710853205,1,1068,7430,2535,8897
651,58,28867.617015659107,0.2257034604502307,0,17,0,0,-17
652,37,21775.124043766795,0.20786031940050498,1,458,14642,1622,15806
653,46,27372.29794285786,0.25735299480464363,0,11,0,0,-11
654,22,29430.30859028129,0.22245550531945976,1,796,5618,1530,6352
655,72,23749.7312655188,0.21303807225628554,1,545,18138,1833,19426
656,66,21092.697399572913,0.13381808665482958,1,772,5342,1783,6353
657,24,21497.02593388434,0.1593439823736446,0,65,0,0,-65
658,28,24928.06930875193,0.14180848496031473,1,803,11006,2141,12344
659,52,22234.67328155692,0.09106179699054778,1,52,7055,1432,8435
660,34,23843.561397856924,0.1344118308125516,1,482,5819,2222,7559
661,25,24391.23565779688,0.03389538593699628,0,17,0,0,-17
662,50,27990.28366406847,0.04334454004883005,1,1587,5938,1415,5766
663,61,22867.49569042619,0.10875194020245328,1,457,7015,1464,8022
664,32,36760.1676527042,0.07840407559729082,0,146,0,0,-146
665,67,24085.674079912023,0.06833795447822552,1,644,6856,5132,11344
666,47,45750.19014440424,0.14720034344672553,1,482,9365,1406,10289
667,68,24623.220903988105,0.03037454489042207,1,1389,6285,1784,6680
668,54,33505.72067242503,0.1551689501731488,0,222,0,0,-222
669,60,77755.64566851489,0.11537137709537913,1,270,5439,1434,6603
670,70,24679.218133280036,0.11429143165145572,1,394,82471,1390,83467
671,21,25347.339642626433,0.12146164742787638,1,1087,7620,1704,8237
672,40,24925.435688564474,0.010377418833244396,1,830,18645,1581,19396
673,21,22834.554660471258,0.08013326797009418,1,452,17893,1926,19367
674,48,37470.73362392008,0.2893166265202522,1,60,8016,1605,9561
675,22,22935.674651562957,0.021719367746169265,0,55,0,0,-55
676,39,23275.585260020594,0.2890216158321019,0,98,0,0,-98
677,18,20790.660645081414,0.37515829795015376,1,631,5472,1984,6825
678,39,35250.99485054724,0.04297395321571981,1,444,16974,1435,17965
679,65,24053.7210641669,0.14812370180634915,1,272,8960,1531,10219
680,22,44149.71094188724,0.2567107493362989,0,28,0,0,-28
681,28,25369.50881641575,0.0833196612657246,1,7,6560,1670,8223
682,55,22267.315061695044,0.0912520179409353,1,308,19300,1391,20383
683,41,28858.080273369746,0.12246325325062178,0,117,0,0,-117
684,39,21121.415393915468,0.11017711442530936,1,701,8918,10475,18692
685,20,23041.411344730164,0.022309303730848138,0,2,0,0,-2
686,47,20859.261835837482,0.11413211011451392,1,148,7821,1655,9328
687,44,25545.641323878222,0.2861761323232453,1,298,5770,2311,7783
688,40,22520.012887269662,0.016009607984403564,1,118,11311,1758,12951
689,51,41055.51799072984,0.21581010705115558,0,37,0,0,-37
690,21,52343.32720275418,0.1253013781222282,1,136,9030,1433,10327
691,62,21346.357653301973,0.07337426926798493,1,208,9412,2753,11957
692,51,22811.14133885632,0.13061068105814624,1,1379,7740,1552,7913
693,53,28225.450390850747,0.32010380695310076,1,1185,12092,1366,12273
694,39,20233.724969398638,0.48918151471494487,0,22,0,0,-22
695,27,57763.97916194759,0.07254410533895232,0,89,0,0,-89
696,20,21689.11265878387,0.09688875949447902,1,451,15369,1904,16822
697,43,31673.558128358818,0.0041767382239879846,1,558,6844,2059,8345
698,33,20079.00216129084,0.08908925500600434,1,1547,8010,1603,8066
699,32,25410.293001061924,0.025084089553432,1,59,8495,2716,11152
700,62,75062.08108854391,0.03555061767929059,1,175,8198,2165,10188
701,42,22314.355279622676,0.029314260228193393,0,18,0,0,-18
702,66,20385.854776772314,0.260153238211673,1,350,6678,1452,7780
703,45,28122.383599439876,0.07285300988194734,1,1237,9130,1425,9318
704,54,20827.782477785488,0.14230097244551482,1,998,6308,1889,7199
705,48,26719.09480498234,0.1363294966041217,1,212,13633,1815,15236
706,58,20504.411076565666,0.03335287699506785,0,31,0,0,-31
707,25,32471.83123432056,0.13712833007409095,0,31,0,0,-31
708,47,31777.874218846264,0.07526101179843528,1,438,6534,1421,7517
709,20,29695.075585568964,0.011169981910953808,1,556,5414,1962,6820
710,56,30184.863378893682,0.06437268676318585,1,395,7689,1455,8749
711,21,24647.177012601704,0.06242083562420455,1,607,10027,1504,10924
712,18,24211.39513228103,0.013558931231800577,1,119,8332,1968,10181
713,74,22502.284951957994,0.08634974236184208,1,121,5701,1476,7056
714,23,63828.82750069152,0.15931383959554002,0,25,0,0,-25
715,26,20750.64956694747,0.043209693320638065,1,1549,9324,1672,9447
716,57,31890.070951619677,0.399497129293712,1,71,15310,1359,16598
717,66,22998.029011932376,0.0010489169353854555,1,739,6078,1755,7094
718,56,26278.704154163435,0.08766266345907245,1,254,9557,1808,11111
719,31,25026.28406963233,0.12189323227760636,1,553,13214,2119,14780
720,22,24753.766657150936,0.041296009614560515,1,531,16087,1515,17071
721,40,40405.54006305261,0.03797734494754234,1,263,6055,6386,12178
722,58,25011.30862702616,0.15816910486782168,1,344,5826,1677,7159
723,45,27966.136548519837,0.13467191155241898,1,425,12619,1734,13928
724,46,28281.690417718677,0.003765619935460844,1,1528,7239,2787,8498
725,33,26365.46923106829,0.11840785921364602,0,91,0,0,-91
726,52,20450.153924251255,0.0027445760109364773,0,19,0,0,-19
727,45,22000.504778423783,0.019375069037628957,1,617,6658,1429,7470
728,53,57948.58913966154,0.04217011913323015,0,2,0,0,-2
729,20,33527.01273975919,0.08326361509507157,1,234,35871,1508,37145
730,33,23258.444414335827,0.06902934637078366,0,11,0,0,-11
731,37,20574.22149948673,0.3618458314230807,1,570,5949,1508,6887
732,20,26867.668982880947,0.16314858437134155,1,233,5943,1817,7527
733,33,21759.46077568574,0.006231271377195632,1,243,5441,1428,6626
734,52,30265.974896994398,0.0969912531496296,1,704,53038,1468,53802
735,54,27313.195295988437,0.01991294009052491,1,410,8558,1473,9621
736,28,29676.140842590048,0.25255546295649495,0,25,0,0,-25
737,32,21730.48272373133,0.17539698714876148,1,187,28141,1503,29457
738,37,31859.806799716738,0.0832339061489951,1,683,7917,1644,8878
739,47,20548.62550855451,0.18567972012246667,1,431,7351,1530,8450
740,20,34384.73440180727,0.22195032007838408,1,494,8642,2137,10285
741,36,57507.089686565865,0.06276945576272128,0,43,0,0,-43
742,66,23662.74354502235,0.1642617175639014,0,12,0,0,-12
743,21,34474.51854271282,0.0180599439557535,1,86,122544,2520,124978
744,71,75671.14083106093,0.3526667664660786,1,225,6693,1450,7918
745,62,22147.842893316298,0.0628538691081207,1,594,7103,1909,8418
746,24,20405.500107659987,0.016098352265497967,0,56,0,0,-56
747,26,27795.99724595614,0.14800417259544146,0,52,0,0,-52
748,55,31338.10782510001,0.08451046991897943,1,184,9515,2370,11701
749,30,23660.040626805334,0.15365677126998106,0,59,0,0,-59
750,70,26233.959593121876,0.08398737810753458,0,64,0,0,-64
751,71,35312.73339201633,0.11340751427047153,1,517,7633,8593,15709
752,18,25284.991017534296,0.026236633557198047,1,204,10267,1440,11503
753,31,24170.116552230513,0.05700215097135531,1,320,6064,1901,7645
754,24,22805.019809734356,0.14536826648510148,1,55,8782,1334,10061
755,70,32793.04033135789,0.24365266008419925,1,1048,7712,1830,8494
756,27,37336.73183710236,0.008503838152987034,1,2099,10537,1405,9843
757,28,39918.212221359936,0.08485377156617437,1,77,24927,1533,26383
758,66,21926.573633030064,0.033502543802977944,0,6,0,0,-6
759,34,20881.228367414613,0.15096081693395738,0,52,0,0,-52
760,67,22258.154219378215,0.15927513720206365,1,275,5672,1715,7112
761,43,21221.687975625737,0.0008262854557088264,1,885,8718,1543,9376
762,45,26542.210611610863,0.1626385085234165,1,240,12836,1658,14254
763,70,59492.763989027815,0.28403163850669655,0,0,0,0,0
764,51,51310.35528702059,0.33857826447085343,0,120,0,0,-120
765,19,24024.118526715447,0.09426878739204655,0,19,0,0,-19
766,27,21543.28020330534,0.17089434125187272,1,875,75371,1384,75880
767,41,27346.132016681226,0.04290671689390662,1,906,5769,1844,6707
768,39,79254.24687646897,0.19756889053853613,1,180,7806,1904,9530
769,25,26350.9424775043,0.16559687051827893,1,165,5504,3081,8420
770,58,23057.014402073408,0.04088718308601987,1,857,93529,1372,94044
771,23,26768.87870361725,0.054551948140063186,1,341,5652,1455,6766
772,19,23558.663358318532,0.08589333026150492,0,4,0,0,-4
773,62,22541.052958725937,0.33466305873260166,0,19,0,0,-19
774,59,42196.5425873088,0.0035729639138356068,1,142,7230,6530,13618
775,23,168749.3327276779,0.1846100463021971,0,17,0,0,-17
776,48,26749.55961631312,0.018950333181285105,0,44,0,0,-44
777,32,31328.735293331236,0.14564465353627593,1,1161,5337,1397,5573
778,28,20998.414137264655,0.0328233865343389,1,740,10663,2140,12063
779,44,29425.55816117476,0.017917538109048507,1,242,5300,2104,7162
780,28,21539.904663248686,0.20422564320801515,0,56,0,0,-56
781,46,21336.36822958543,0.03651652937756026,0,59,0,0,-59
782,68,22747.408895551464,0.0029270117662899883,0,19,0,0,-19
783,40,20497.192297891554,0.5738605700307783,0,107,0,0,-107
784,34,32297.639024301367,0.12778664481702812,0,13,0,0,-13
785,20,31108.529732807492,0.16233633490717264,1,92,8724,1476,10108
786,32,35080.25747599541,0.13167709556161883,1,534,6117,1385,6968
787,32,26267.717986444022,0.026688051491681283,1,916,5567,1397,6048
788,53,34765.75600207311,0.008560887903425594,1,856,11853,1743,12740
789,41,23744.231121558263,0.006158995147034378,0,1,0,0,-1
790,44,21421.431925110926,0.009727046796354307,0,41,0,0,-41
791,18,20890.71429762233,0.03214824588655791,1,154,6313,2404,8563
792,63,40795.834960584594,0.29682444653853624,1,370,7494,1803,8927
793,63,28907.44643491338,0.030178705418199888,1,1,14916,1422,16337
794,27,38031.233639674945,0.18238964606954697,1,951,15085,1890,16024
795,27,20485.65181311543,0.5248942196560147,1,678,5906,1368,6596
796,27,21300.213709760665,0.20864520677524726,0,12,0,0,-12
797,29,20596.81996836711,0.19854386002896535,1,466,5303,1713,6550
798,21,37244.1870370002,0.0650084035604231,1,544,6091,1638,7185
799,31,28289.205474952025,0.018857315089615585,1,356,5374,1430,6448
800,75,26542.327592424208,0.030133875427693142,1,186,6309,1656,7779
801,45,27264.28825922359,0.11687621658836521,1,132,5380,1441,6689
802,75,62079.28979771499,0.012933245218621013,1,194,6792,1337,7935
803,48,22288.972043061767,0.12079584535899378,1,355,5375,1384,6404
804,19,38439.30218208714,0.10066603640782115,1,842,5328,1381,5867
805,42,34490.80561636115,0.2806448689982125,0,32,0,0,-32
806,73,28470.270633046017,0.06835205468111213,1,265,42458,1396,43589
807,22,54497.413451592154,0.1517019339341004,1,1875,12931,1560,12616
808,57,20216.921096146718,0.032287774547318786,1,56,6189,1526,7659
809,26,23773.358201961684,0.10366087851400432,1,309,7753,2327,9771
810,64,40880.91455078332,0.38567283647823286,0,188,0,0,-188
811,70,41594.08451152086,0.059677914785946015,1,526,5679,1495,6648
812,30,20991.41816955503,0.08350844456528062,1,166,7620,4549,12003
813,40,22260.212881474083,0.2114980045027817,1,1509,5315,1464,5270
814,65,22484.3589435986,0.028011679479407216,1,157,12003,1753,13599
815,28,20104.458517029092,0.2488312916226132,0,35,0,0,-35
816,19,22995.96348496622,0.08388199941805645,1,207,10092,1365,11250
817,34,23338.044330666864,0.04473636342441455,1,961,7436,1406,7881
818,31,133590.0335356169,0.18960355998167328,1,247,6937,1480,8170
819,24,20670.68208332545,0.21738729965197362,1,21,5270,2780,8029
820,31,21203.560307168398,0.3385223505555156,0,4,0,0,-4
821,58,24381.302935109667,0.22141137998471033,1,640,5895,2344,7599
822,30,22870.70745376951,0.25892742244565686,1,141,7620,2624,10103
823,19,47210.7417356044,0.28414679281665195,1,553,5954,1437,6838
824,68,24454.823298688683,0.06449099758588178,1,467,6196,1608,7337
825,28,24657.75967374828,0.16970457402692896,1,92,5304,1532,6744
826,56,93609.93215330204,0.151069284532231,0,1,0,0,-1
827,19,22229.016503526487,0.01855094763718294,1,247,6961,1615,8329
