ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1272,35,25712.42551341901,0.021530991541607654,1,235,6296,1593,7654
1273,28,28225.47907519781,0.19794082903206411,1,38,5476,1668,7106
1274,71,61443.45473248494,0.05920754893572707,1,580,5603,1576,6599
1275,59,20706.363265573298,0.1644999903542662,1,292,6636,1505,7849
1276,32,35307.52461523856,0.20544774378126227,1,281,8212,1923,9854
1277,24,20000.92814649624,0.024187415111358024,1,567,6878,1670,7981
1278,23,47561.76382507552,0.3063868717226039,0,0,0,0,0
1279,18,25174.32380920355,0.16681938001107058,1,1141,9034,1728,9621
1280,49,58263.43196641961,0.478572010426013,0,62,0,0,-62
1281,64,22802.78355945406,0.053910080804292555,1,125,37364,2612,39851
1282,29,30300.30516609973,0.16159417744388455,1,486,14866,1363,15743
1283,45,20198.96240341095,0.11570264345639052,0,20,0,0,-20
1284,26,23104.851222340207,0.09023704533595668,1,1826,15661,1421,15256
1285,54,22834.869445878492,0.39282217555460375,0,7,0,0,-7
1286,63,24548.486162957593,0.3013338956892171,1,105,6582,1450,7927
1287,30,27332.39585093233,0.09442626146601867,1,139,6899,2623,9383
1288,41,35506.35046975191,0.051248238936739444,1,768,10959,6302,16493
1289,28,23144.96168129657,0.12006543487389253,0,52,0,0,-52
1290,46,37027.9856729637,0.19735458605971107,1,723,8852,1990,10119
1291,26,21734.103408633135,0.16683442556427688,0,33,0,0,-33
1292,26,21882.63395309252,0.05415896184781231,1,2191,7064,1490,6363
1293,42,34833.17184789035,0.009480336244546852,1,49,6736,1409,8096
1294,53,36204.50032822961,0.2606175155157025,1,390,8809,1397,9816
1295,68,29509.49682099875,0.05887698454051186,1,88,5330,2789,8031
1296,65,21514.755714756935,0.167626512103042,1,167,5953,1506,7292
1297,48,20066.342267756227,0.2090793708050349,0,8,0,0,-8
1298,67,37376.673451126444,0.007742229095596627,0,35,0,0,-35
1299,35,21755.67883899752,0.34599182888890184,1,136,6018,2382,8264
1300,66,33385.83483254625,0.024549506763990103,0,52,0,0,-52
1301,65,23163.479691353525,0.03701261090438005,1,1915,14293,1835,14213
1302,31,24651.80325558273,0.006606540596941691,1,186,6368,2722,8904
1303,54,20577.339968856086,0.06068413257059854,1,128,9293,1363,10528
1304,19,21094.600024641284,0.1867936715968836,1,32,7523,1653,9144
1305,35,32173.070758162376,0.08208625645302449,1,831,5617,2409,7195
1306,37,52987.90108487329,0.11323396268235632,1,262,7769,1444,8951
1307,32,20256.907445284585,0.43525516437611533,0,104,0,0,-104
1308,48,25847.90969729355,0.3655186322358145,1,87,8401,2375,10689
1309,27,27736.92361713036,0.02335224613463568,1,323,9824,1337,10838
1310,30,35639.80471853742,0.10473470130575256,0,88,0,0,-88
1311,18,22280.630270059588,0.03534165132116953,1,699,11275,1732,12308
1312,56,125288.59093361153,0.4625650193568845,0,1,0,0,-1
1313,28,24759.81101511192,0.07175401229270244,1,159,5737,1832,7410
1314,40,26978.757774717516,0.20333459427132308,0,63,0,0,-63
1315,37,20723.989572257837,0.03086855470598735,1,446,5798,1495,6847
1316,65,32081.670465094394,0.015929271264696336,0,43,0,0,-43
1317,59,56610.97159503298,0.05233723428925132,1,415,6319,1343,7247
1318,29,28460.19862258222,0.22531773057702062,1,469,5450,1378,6359
1319,49,57085.464898131126,0.09214250716283962,1,465,17770,2011,19316
1320,36,74061.48163103258,0.08259161028580797,1,544,6492,1582,7530
1321,21,38513.204519899824,0.04906663942706371,1,903,6190,1496,6783
1322,46,25807.984107078282,0.004104265462300879,1,691,7813,2509,9631
1323,24,20467.059380529907,0.08720183537166443,0,3,0,0,-3
1324,34,20706.646166865998,0.1557198689441218,1,675,5954,2152,7431
1325,22,20058.089989104203,0.13284114163872796,0,27,0,0,-27
1326,23,55239.6063158719,0.07639356509612143,1,103,12885,3179,15961
1327,61,21201.470921707547,0.001187070360686272,0,25,0,0,-25
1328,75,28036.97030485673,0.04649689356037596,1,716,49546,1680,50510
1329,24,46989.5752420152,0.052393362011102125,1,181,16049,1957,17825
1330,60,22146.239763766567,0.13320198153569743,0,10,0,0,-10
1331,27,25973.733276471885,0.20871484073394295,0,33,0,0,-33
1332,46,20101.87109232283,0.10983397889494229,1,1334,9554,1458,9678
1333,29,30045.997634372416,0.07508951554931,1,83,12908,1382,14207
1334,51,26834.124051466864,0.021781622993381485,1,288,8035,1669,9416
1335,43,24321.089928749672,0.1013530647128909,1,1578,9727,2582,10731
1336,46,26221.22364689196,0.07242853848193226,1,185,12568,1385,13768
1337,51,29045.938807134273,0.07381668068418717,1,476,6963,2174,8661
1338,75,20736.751568996922,0.015253591307040596,1,78,5852,1889,7663
1339,45,51908.08443913061,0.03424360376784106,1,804,29213,2017,30426
1340,34,24727.77972042642,0.0387516999318689,1,232,5639,1447,6854
1341,31,34361.85417951312,0.08696707990471172,1,1552,21242,1938,21628
1342,28,21921.49070135477,0.004142260854197355,1,216,6030,1447,7261
1343,61,22960.713366965927,0.3099387370226888,0,60,0,0,-60
1344,32,26863.369073204285,0.10426369230540938,1,431,5543,2724,7836
1345,72,22430.155562038744,0.23095607719856306,1,156,6604,2063,8511
1346,37,20988.236903739842,0.14457113003474942,1,264,5327,1355,6418
1347,20,36196.66906584011,0.08818471142137849,1,1295,10543,1932,11180
1348,28,21743.408635231706,0.18996484591731755,1,1915,7927,3150,9162
1349,28,31831.723727614324,0.6524925707211856,1,86,7262,3236,10412
1350,33,38930.47026793423,0.0035924325856531935,1,129,10156,1820,11847
1351,34,20146.343428031247,0.16093503247088303,1,1343,9086,2659,10402
1352,27,21870.563945869486,0.0554883917856293,1,808,6704,1536,7432
1353,35,20185.586665899256,0.048467237322711874,1,277,5933,2912,8568
1354,22,20115.71449072001,0.1747757286012538,0,140,0,0,-140
1355,21,22371.56931222951,0.009465747420848415,1,112,5519,1665,7072
1356,30,21954.495653495735,0.14295875116754192,1,130,25404,1609,26883
1357,38,44216.87220275213,0.003217907551670275,1,575,5256,1461,6142
1358,20,24472.639857434107,0.1912095137951072,0,24,0,0,-24
1359,26,20668.025249073795,0.09335204939367243,1,247,5580,1526,6859
1360,48,21579.680085768774,0.012590523127393978,1,167,5604,1506,6943
1361,35,22730.310295138064,0.22235338424869236,0,5,0,0,-5
1362,35,42095.83844516493,0.10986105586567885,1,226,10486,1835,12095
1363,19,25357.95915067795,0.029222945824265694,1,2127,7755,1421,7049
1364,31,27219.675951823105,0.021630130726763157,1,1307,10277,1889,10859
1365,18,20241.14927755769,0.11068392679970933,1,645,8371,1869,9595
1366,46,48473.50815013561,0.12698949262272105,1,237,6417,1376,7556
1367,40,36032.242611134694,0.21930215237498438,1,109,7445,2332,9668
1368,33,100792.86595524155,0.05910935425313693,1,1478,5273,1574,5369
1369,23,30571.992648517902,0.06754757320728245,0,130,0,0,-130
1370,18,30540.052827314437,0.14060093664542872,0,169,0,0,-169
1371,42,225406.09847348093,0.04925263226000191,1,1409,9929,2487,11007
1372,46,28112.45308282302,0.27628021675341363,1,43,6032,1617,7606
1373,51,23472.99804141123,0.2488616194871099,1,282,7845,2026,9589
1374,18,23135.385854626755,0.2681982019774644,1,162,5906,1794,7538
1375,34,22361.39563944141,0.20347887966376169,1,493,6449,1361,7317
1376,39,22101.16846864194,0.02678089636524702,1,476,9969,2019,11512
1377,23,39121.79234561228,0.19089003793768275,1,1358,5639,4956,9237
1378,61,32060.69895248089,0.008875750600328598,1,246,8770,2503,11027
1379,18,23427.89199647405,0.10544559316343133,0,62,0,0,-62
1380,28,21111.91220789069,0.11987665871032092,0,113,0,0,-113
1381,20,20082.5599625216,0.03550997792741321,1,624,31998,1767,33141
1382,22,26385.24349344637,0.09880550248801905,1,423,10788,2123,12488
1383,65,21560.565060916844,0.036404797769513685,1,130,8829,4143,12842
1384,19,22042.216665336233,0.06336356726819765,0,97,0,0,-97
1385,49,24159.243019345115,0.1774280397515583,1,238,8574,2018,10354
1386,25,20887.187314351067,0.1380584843568435,1,1240,8836,1671,9267
1387,72,26215.29333188677,0.0772708169868555,0,76,0,0,-76
1388,33,30576.9977168446,0.0006066675513913898,1,613,6197,1604,7188
1389,46,22354.213692134083,0.1033750759193639,0,130,0,0,-130
1390,37,22273.955474162238,0.03438864445292913,1,217,79776,1525,81084
1391,25,21264.95200841703,0.01923699986389091,1,842,18307,2851,20316
1392,22,26269.850123524877,0.06934313787815834,1,577,7253,1687,8363
1393,29,23334.116066167844,0.10519442356540556,1,428,8845,1492,9909
1394,36,43597.011734789194,0.02254620322396178,1,954,6742,1595,7383
1395,24,37382.15242899582,0.10138653734197539,1,659,6790,1516,7647
1396,27,20995.47865995426,0.03127569790721324,1,117,7063,1774,8720
1397,51,25250.368272150343,0.0987695573143374,1,307,16110,2486,18289
1398,35,31968.729055972362,0.16903593846900086,1,410,8372,1424,9386
1399,68,26802.61309308024,0.004775932566796771,0,92,0,0,-92
1400,19,33794.08935649041,0.19565576080869512,0,57,0,0,-57
1401,66,27974.847990736584,0.36259280242109115,1,528,9149,3287,11908
1402,42,21593.277715752716,0.3759192495524305,1,646,6239,1752,7345
1403,44,47062.95283808106,0.29251991369181507,0,127,0,0,-127
1404,26,23912.698913078213,0.03221198621935228,0,33,0,0,-33
1405,64,21475.044719980662,0.03223424737002883,1,885,5983,1606,6704
1406,20,28887.324879893735,0.03896143595451578,0,36,0,0,-36
1407,50,35310.24275644881,0.05054275077238655,0,136,0,0,-136
1408,19,32175.26296293885,0.13726197796744014,1,12,6216,1518,7722
1409,29,28470.597780789616,0.053223480027009946,1,680,7886,1377,8583
1410,38,29543.145836975364,0.055910060408911055,1,141,5439,1419,6717
1411,27,32166.896898966927,0.13820335343870208,1,332,18256,1681,19605
1412,70,29523.892992547826,0.04059840564915031,0,22,0,0,-22
1413,45,25584.551715153997,0.04685325213416912,1,902,5942,3148,8188
1414,47,23885.346211465756,0.19872725332618196,1,528,9903,1558,10933
1415,18,20324.46812521278,0.2988738486178758,1,88,41611,2495,44018
1416,45,35527.890051569535,0.01583175573608642,1,153,8636,1632,10115
1417,26,20538.949124878298,0.18028756673465182,1,795,5846,1357,6408
1418,41,28138.6343409951,0.06334012410342627,0,77,0,0,-77
1419,35,37823.11364362777,0.19918045349897,0,103,0,0,-103
1420,29,20483.458040706788,0.006907811595169564,1,726,6198,1635,7107
1421,74,28387.990148956607,0.1767946288083441,1,251,5811,1386,6946
1422,20,29424.304919546663,0.07249829758555916,1,23,5332,1605,6914
1423,60,25465.416999836918,0.29284573427057053,1,421,6383,1674,7636
1424,51,21620.342676484193,0.2981045025778186,1,241,15996,2321,18076
1425,45,108887.39000237832,0.02862730570950252,1,529,7161,1467,8099
1426,71,22854.829571509374,0.07998367227730543,1,1007,6141,3122,8256
1427,39,22580.745773016155,0.01516000010382452,0,62,0,0,-62
1428,22,35710.526023903454,0.30670201218094983,0,33,0,0,-33
1429,46,23201.42096220323,0.015292399810984417,1,35,6201,1606,7772
1430,43,21133.2135184573,0.049917472348757146,1,1552,6438,1465,6351
1431,20,31768.44331636849,0.04780274732419274,1,113,9620,2156,11663
1432,30,21689.5149592322,0.10900485462785858,0,9,0,0,-9
1433,45,138629.66987120398,0.15193726951363679,1,148,7379,1384,8615
1434,38,23388.96095192181,0.06851747983076024,1,1138,8037,1389,8288
1435,25,20189.758428480705,0.19533961353038806,1,726,6213,1350,6837
1436,31,23555.01085747717,0.2200483550012943,1,506,7558,1791,8843
1437,68,30239.66801263997,0.053756440299527204,0,33,0,0,-33
1438,41,33948.93824898963,0.018887810434112657,0,42,0,0,-42
1439,18,23573.87467773521,0.0195002717625143,0,78,0,0,-78
1440,68,23702.448265992836,0.32202446280522135,1,615,6639,1440,7464
1441,55,26508.851140121038,0.002454096899731534,1,1013,6862,1921,7770
1442,37,23146.452968008463,0.06164172634818497,1,678,6227,1782,7331
1443,44,25704.983972870567,0.0190099452490103,1,378,5881,2010,7513
1444,20,65184.65324819767,0.09287733470537744,1,377,6594,1422,7639
1445,69,32189.229777348984,0.0345181809872706,0,99,0,0,-99
1446,66,29213.899614292775,0.04279432762812548,1,642,6027,1547,6932
1447,42,27164.549868858154,0.0437435386039612,1,1638,8115,1772,8249
1448,29,20101.855853765854,0.00028963841860041626,1,114,10160,2117,12163
1449,20,22413.48257616823,0.08829961334539801,1,681,9615,1398,10332
1450,33,22009.711165556215,0.19948962086720287,1,332,6280,1391,7339
1451,43,20964.143834961418,0.14933537971275393,1,1131,8488,2685,10042
1452,21,45603.87890796354,0.3744119879229886,1,37,7455,1484,8902
1453,30,33292.52253043677,0.12298332562101105,0,21,0,0,-21
1454,46,30189.02589000712,0.04097492264894113,1,13,6625,1513,8125
1455,42,20007.551712461944,0.10730406239690449,1,780,6016,1558,6794
1456,26,33847.58484673665,0.10793894291685566,0,10,0,0,-10
1457,61,24362.0073935371,0.08265978840940247,1,705,5742,1388,6425
1458,19,24115.172996016714,0.06823736323522646,1,74,7314,1372,8612
1459,19,24848.81710440233,0.4948541408855953,0,86,0,0,-86
1460,51,24557.19024120641,0.1527297042863028,1,547,12197,4220,15870
1461,62,49134.46599683262,0.0015362801004781099,1,411,5559,3021,8169
1462,71,22181.54039309147,0.0478051476886009,1,719,5775,2088,7144
1463,31,21317.517147536168,0.1379731687887973,0,4,0,0,-4
1464,24,21557.602235103714,0.10499407027331242,1,589,5532,2166,7109
1465,43,24360.460651861344,0.015400701974054172,1,289,9225,1772,10708
1466,24,41145.801428975356,0.044409293463388955,0,99,0,0,-99
1467,71,20149.332794404672,0.20029507452569142,0,141,0,0,-141
1468,35,79440.66536672697,0.03845360585198556,1,500,6392,1607,7499
1469,30,30516.301771806797,0.07907127125373196,1,156,5889,1535,7268
1470,66,49559.102269312,0.0889778349442823,1,634,26075,1461,26902
1471,40,28786.55158646097,0.028698575068635792,1,1590,10751,2294,11455
1472,36,21762.714936386034,0.4129972037715394,0,69,0,0,-69
1473,32,20809.59280470372,0.0627516167640147,1,2017,19946,1470,19399
1474,68,20395.96359081156,0.01985211595226965,1,415,7059,1779,8423
1475,34,23524.804554115584,0.07338093858004878,1,891,6500,1455,7064
1476,45,23162.448921055806,0.22529606447702125,1,684,7427,1879,8622
1477,24,29782.190238643994,0.04383138384912497,0,17,0,0,-17
1478,22,20757.949332959677,0.24390333140467418,1,204,6410,2258,8464
1479,56,47070.28334911056,0.12523850518643664,1,115,5735,2348,7968
1480,45,20076.076591346315,0.18739050305660016,1,118,6329,1437,7648
1481,69,28325.218698216355,0.04119982177832163,1,268,5662,1415,6809
1482,58,43001.93620536987,0.23279027633803304,1,1135,5617,1380,5862
1483,74,21362.526671097323,0.06316695053522134,1,12,9717,2708,12413
1484,62,30487.32148006094,0.11750452378678782,0,3,0,0,-3
1485,45,45821.012998108665,0.09599993421789543,1,1095,16156,1417,16478
1486,30,20002.23476919428,0.12799299603790618,0,8,0,0,-8
1487,59,21628.706217255454,0.16155695625204938,0,48,0,0,-48
1488,34,21384.748115082097,0.313664029575601,0,39,0,0,-39
1489,24,31026.25821575689,0.04239467094065113,1,439,25290,2171,27022
1490,45,22757.744701015832,0.12642199164328333,1,51,5829,1478,7256
1491,60,29394.472406327917,0.09371433321172196,1,1587,29489,2083,29985
1492,60,22399.752368217985,0.07983702147202577,1,1347,8707,4519,11879
1493,35,30400.50402565231,0.14283063356334577,1,879,5682,1980,6783
1494,67,56631.15471867567,0.10015913366680256,1,458,10323,1374,11239
1495,25,29946.596354268055,0.09379397333241621,1,140,6922,2330,9112
1496,54,21375.4065342753,0.008620708493328107,1,704,7539,1337,8172
1497,62,22113.548572199954,0.13076128441490037,0,86,0,0,-86
1498,20,28938.32687279566,0.007703776854546486,1,58,6145,1664,7751
1499,30,22227.390160285824,0.21417171461423495,0,58,0,0,-58
1500,45,25441.36803261338,0.19028718858359697,1,737,5842,1386,6491
1501,25,22289.685244340057,0.18062258425750347,1,347,11067,1412,12132
1502,21,28909.683186930553,0.050330045724164954,1,555,6547,1638,7630
1503,26,38872.64724181081,0.05338794597496822,1,293,10815,1386,11908
1504,47,22425.306748549145,0.14088748716788316,0,13,0,0,-13
1505,36,20069.156539913554,0.0968315851914394,0,11,0,0,-11
1506,37,47375.51011407418,0.04631003938907958,1,342,5856,1547,7061
1507,23,20329.15490050196,0.07983245965343913,1,1169,7912,2222,8965
1508,28,22021.18626854838,0.25534959842082233,1,470,21510,2160,23200
1509,22,29739.064745005653,0.04101777895604944,1,200,7277,1956,9033
1510,43,26760.621818594802,0.1637010327163566,0,283,0,0,-283
1511,22,33960.8182907462,0.14489516865815488,1,513,27590,2845,29922
1512,23,22551.746058547367,0.3872448416322074,1,660,5400,1647,6387
1513,45,20561.643746673362,0.010256676627477042,1,466,6538,2680,8752
1514,43,21592.245520954213,0.0660482337548532,1,345,5540,1381,6576
1515,53,25174.616723690582,0.10299934594298368,1,368,5653,1344,6629
1516,59,43806.45922845156,0.11868744020023646,1,463,6591,2691,8819
1517,32,23036.91500876273,0.06989397681893271,1,530,5366,1539,6375
1518,25,22407.55255603021,0.14959901771346493,1,691,10065,1627,11001
1519,43,20400.34738949636,0.13038788264719836,1,14,6033,1480,7499
1520,21,24413.955500813172,0.05313565090340427,1,684,13922,1419,14657
1521,59,22565.817326188873,0.05337353577369575,1,573,6948,2523,8898
1522,23,20447.87302608283,0.031175006115843656,0,12,0,0,-12
1523,67,23305.338864542624,0.03218817942276004,1,325,5449,2133,7257
1524,65,25663.501642643296,0.0504619886920482,1,566,22175,1641,23250
1525,51,25404.816412371725,0.13254782767612439,1,207,7695,1336,8824
1526,23,90174.89408660142,0.14735909725894342,1,112,6405,1614,7907
1527,18,21575.91038290154,0.20401191836106028,0,99,0,0,-99
1528,35,25952.248010044423,0.2557225780363767,1,282,6034,1364,7116
1529,41,24581.460677474566,0.19055921691415784,1,344,14977,1577,16210
1530,36,24617.919023688028,0.18588910749157053,1,95,11190,2284,13379
1531,29,49091.74233145678,0.048442150248093445,1,125,5350,1436,6661
1532,20,36425.16151996165,0.1807014961915459,1,366,7969,2139,9742
1533,42,27741.946007793933,0.393545678592671,1,423,8133,1560,9270
1534,33,20164.819758296744,0.03908904888934737,1,417,8567,1668,9818
1535,36,26328.124020876603,0.08685910445933273,1,683,13391,1487,14195
1536,44,20944.18342143745,0.04739697249157165,0,80,0,0,-80
1537,38,31356.291923722776,0.1521688615536086,1,306,7571,1479,8744
1538,20,28211.683019833574,0.4027066812806566,0,16,0,0,-16
1539,24,31001.864908825177,0.35928845354812794,1,646,8956,1372,9682
1540,31,20008.587161086958,0.34441826703551065,0,74,0,0,-74
1541,63,20133.338131611923,0.3553364622422892,1,459,5810,1717,7068
1542,30,29264.618925801475,0.051761847287676424,1,1335,6704,2148,7517
1543,60,30374.282683616526,0.0335905984216751,1,509,30812,1334,31637
1544,74,28013.12596646749,0.1410942690359373,1,164,6018,1858,7712
1545,19,33970.90390837455,0.10613471361948118,1,1218,5597,1738,6117
1546,35,27971.080938856954,0.0584807679201915,1,546,11930,3242,14626
1547,28,26672.4241360139,0.1195108729909879,1,304,10779,1394,11869
1548,60,30449.586542138386,0.491271750612022,1,143,6101,2110,8068
1549,52,29132.477590416594,0.4420790226444269,0,9,0,0,-9
1550,71,29257.68622050131,0.016653208124189176,1,614,5998,1361,6745
1551,39,24834.758324770934,0.23272818837660805,1,748,8483,2451,10186
1552,56,61390.41839092629,0.129097631542651,1,88,7422,1704,9038
1553,42,26396.59006872529,0.16475748181780342,1,372,13519,1610,14757
1554,31,20173.566554098725,0.43953702228501323,1,305,17727,1458,18880
1555,47,21382.203908362655,0.09214955772082849,1,205,27497,2691,29983
1556,61,39950.87383354531,0.29747051126892216,1,135,5974,1433,7272
1557,53,29309.052433015422,0.23745881533188898,1,338,6755,1430,7847
1558,57,33490.70036694794,0.16186574126005637,1,484,7568,1446,8530
1559,38,26052.71918292787,0.15764379578089413,1,890,5568,1378,6056
1560,32,30087.790903008652,0.04261511736449356,1,407,8326,1458,9377
1561,54,23952.802064913823,0.05736862653175246,1,783,10281,1568,11066
1562,21,25538.807483547662,0.05205724335536458,1,491,9398,1422,10329
1563,38,22733.5550299907,0.1501025797197692,1,472,9189,2196,10913
1564,59,63917.37134615902,0.021083808831426097,1,218,5961,2130,7873
1565,59,22767.549552444532,0.24904429317002819,1,367,5769,1471,6873
1566,19,30666.392404498343,0.012460514182061419,1,192,6405,1557,7770
1567,54,23203.4057145983,0.06559419783670621,1,328,5270,2907,7849
1568,23,25681.96516494657,0.21590494825072729,0,72,0,0,-72
1569,74,29161.704508583698,0.15713401253391102,1,841,20439,1342,20940
1570,27,28316.206139141414,0.043996617321536154,1,130,9429,2242,11541
1571,22,29859.6164172929,0.12964373839251256,1,394,15300,1959,16865
1572,58,47177.522233308926,0.04737467806682784,1,280,5930,2105,7755
1573,55,42140.299098689255,0.1045779615350663,1,298,9896,2108,11706
1574,61,20424.69418442519,0.06325441812923363,1,734,8646,2576,10488
1575,40,28565.45303495114,0.21041321413374184,0,24,0,0,-24
1576,57,44165.582144778724,0.042527399734597605,0,119,0,0,-119
1577,25,23837.11654097582,0.32141649540812334,1,299,5322,3189,8212
1578,66,46785.71909763481,0.15796472003186454,1,969,7991,1578,8600
1579,23,20639.013987207076,0.11566787975503505,0,2,0,0,-2
1580,36,21481.810504424793,0.06699228404775587,1,82,12217,1462,13597
1581,31,24476.857311526197,0.04807975103782187,0,46,0,0,-46
1582,18,43420.83476033727,0.041345519874839066,1,269,6516,1774,8021
1583,69,37529.50513897528,0.03830819814290088,1,331,8743,2139,10551
1584,25,29673.981410498534,0.07161683521387306,1,784,5388,2305,6909
1585,19,24673.617011387818,0.026425906306909306,1,799,7062,1337,7600
1586,37,23006.38210315002,0.013610266917535844,1,402,5659,2813,8070
1587,44,23584.4612258207,0.17827913057956923,1,90,7867,1360,9137
1588,25,23809.263684129288,0.05057254406728376,1,516,6434,1451,7369
1589,18,52964.22567105768,0.02646383244057683,1,103,5982,1379,7258
1590,31,23388.42720092868,0.11907306057660473,1,171,6482,2383,8694
1591,29,24351.059147280102,0.1266508312229618,1,847,10411,3413,12977
1592,19,22333.518350252685,0.11261292083556897,1,146,6565,1351,7770
1593,30,40828.183405316835,0.1495825180221653,0,12,0,0,-12
1594,52,22010.810585169616,0.13170812748097532,1,353,8346,1442,9435
1595,63,24279.71817816823,0.013256205285692395,1,475,6042,1452,7019
1596,39,23930.99892685595,0.05674286435248263,1,662,8034,12028,19400
1597,36,30218.468188291088,0.06573173933801704,1,500,72991,1718,74209
1598,39,26835.0220751431,0.16372837202012336,1,356,13162,1773,14579
1599,69,23452.95074463852,0.008274325384724831,0,11,0,0,-11
1600,31,31043.453163212547,0.0706836022035801,1,220,6527,1386,7693
1601,29,27312.79682270298,0.1561279242141779,1,339,6034,1673,7368
1602,33,38513.905331147,0.04995080974093784,1,246,6699,1845,8298
1603,36,23544.84675224558,0.43272878903727097,0,32,0,0,-32
1604,70,23657.634269018876,0.05137157430296189,1,1093,10162,1359,10428
1605,44,25207.739438697874,0.01619551231591835,1,1448,6502,1364,6418
1606,34,23996.033977945757,0.02268092409035626,1,373,9520,1424,10571
1607,28,26203.792753788348,0.19105266981090605,1,1067,6078,2332,7343
1608,73,23954.20958382515,0.042802401560705416,0,3,0,0,-3
1609,23,28367.962157815233,0.2265069697854861,0,7,0,0,-7
1610,41,25246.563984661425,0.04439375513205162,1,1027,6127,1538,6638
1611,71,40426.29506829163,0.04896990420092433,1,85,10288,1506,11709
1612,33,25501.79414494653,0.11000033408406801,1,688,6764,1377,7453
1613,49,21122.04066515854,0.09483506889112421,1,518,5982,1569,7033
1614,23,27570.287088001634,0.11673999630681905,1,667,173694,1399,174426
1615,44,25651.036641616512,0.008216223646206321,1,210,6307,1683,7780
1616,23,21568.48549726487,0.09697352916223147,1,238,7953,2853,10568
1617,60,23043.334782976945,0.14161524768097813,0,111,0,0,-111
1618,35,26800.404700507406,0.17153910488262464,1,290,5562,1530,6802
1619,27,79568.78780761673,0.014733425969980618,1,602,13170,1418,13986
1620,41,29629.441616513355,0.23382627752601332,1,192,5806,2358,7972
1621,31,32122.88147312453,0.10730409398361751,0,18,0,0,-18
1622,51,37047.15279535036,0.04348093635769816,1,43,8384,1424,9765
1623,22,26550.523705302665,0.2761227425152805,0,165,0,0,-165
1624,30,27810.990927510888,0.20953072098432707,1,319,6936,1394,8011
1625,24,23792.344536764416,0.23622447853059153,1,154,8187,1517,9550
1626,18,30546.12936287609,0.08522919962185224,1,699,8350,1949,9600
1627,38,22106.537217157893,0.13518403106595972,1,1225,12734,1701,13210
1628,47,20035.83336597653,0.02198551769066789,1,203,7459,1547,8803
1629,43,21488.37403443511,0.14995784831284076,1,11,9180,1803,10972
1630,59,30266.690141935127,0.10281503024640001,1,486,70608,1475,71597
1631,54,39521.041990763115,0.07446946271200026,1,585,5993,1408,6816
1632,63,53536.10492732578,0.03502418415476747,1,1005,18050,1380,18425
1633,25,23380.24410585863,0.023873717473541813,1,2476,10017,1474,9015
1634,34,20318.398530291266,0.11048277356250552,1,140,5925,1401,7186
1635,34,45721.64655378953,0.20276546744043106,1,422,8165,1448,9191
1636,22,30780.90425629322,0.10255917240156677,1,940,5868,1510,6438
1637,22,22749.775293147166,0.2152529087619879,0,17,0,0,-17
1638,37,31939.354577514983,0.019475593559072395,1,647,17891,4299,21543
1639,18,20953.07821025365,0.012607034912432093,1,133,5681,1359,6907
1640,35,53351.7455517849,0.04405401147119277,1,444,16453,1774,17783
1641,19,22109.93484604757,0.09584350711914531,0,85,0,0,-85
1642,45,39067.62229265818,0.021446494975090276,1,279,5253,1580,6554
1643,25,20144.689534481673,0.0013586754432219129,1,389,9448,1592,10651
1644,60,37789.178735090434,0.26647023405204084,1,67,38417,1776,40126
1645,38,22093.982678634067,0.2463754205721102,1,1389,5406,1660,5677
1646,24,20995.852928105258,0.11935557272462234,0,151,0,0,-151
1647,60,20963.094292995793,0.2409656463194552,1,527,5482,1523,6478
1648,55,44759.723074428424,0.021449732952688462,0,24,0,0,-24
1649,33,29068.47045562033,0.015983365395047095,1,265,6942,4527,11204
1650,23,21887.674198733497,0.12963491526283127,1,713,5526,1766,6579
1651,31,21375.463923473544,0.011038979106882528,1,295,6372,1358,7435
1652,20,25569.13336969568,0.09954972478880383,1,97,7843,1682,9428
1653,32,21417.878145438073,0.11253631464171121,1,558,6490,1760,7692
1654,32,27222.66029737893,0.020034972221629657,1,140,20564,1636,22060
1655,18,29456.22159975773,0.08759767322295818,0,0,0,0,0
1656,39,20595.36783190768,0.3982421829541099,1,194,6093,1517,7416
1657,53,24398.27324869496,0.007670106174323616,1,409,15343,1717,16651
1658,33,23777.51534895335,0.07634544164830144,1,237,16684,3221,19668
1659,24,22088.89919160282,0.021730733862372623,1,249,6864,1337,7952
1660,38,47061.01164503888,0.05001234571124674,1,264,5595,1462,6793
1661,25,24574.410469633596,0.0024494240785176624,1,479,15880,1980,17381
1662,49,21449.816260892603,0.011068143111043928,1,184,5985,1723,7524
1663,32,23997.584580271996,0.07698394627207267,1,397,11461,1596,12660
1664,40,23617.38570259833,0.0901153996429513,1,1953,5634,1638,5319
1665,43,25168.012118364837,0.09541325885853584,1,16,8079,1669,9732
1666,24,27080.33566936167,0.2211712663923959,0,200,0,0,-200
1667,71,35585.19119182966,0.3003878024697478,1,461,5860,1519,6918
1668,20,24649.498789490375,0.2523613683256852,1,181,10321,2004,12144
1669,49,23310.710305391403,0.20054808324232237,1,122,6346,1517,7741
1670,62,32454.169528479844,0.45205317236881865,1,573,13678,4601,17706
1671,23,23183.704595676365,0.013800145232573882,0,26,0,0,-26
1672,25,22549.68889010916,0.05820630796850891,1,641,6818,3508,9685
1673,42,25588.35436079315,0.005744682133582111,1,639,21027,10079,30467
