ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
413,53,35760.69829211287,0.24000686659191592,1,758,6868,1605,7715
414,32,52785.35575178862,0.20970244601524224,1,747,10960,1399,11612
415,66,21025.116248977803,0.0019459760258432148,1,107,8975,1593,10461
416,73,23442.151990666767,0.03847074692848157,1,2167,11689,1604,11126
417,45,51332.85088218294,0.18029386943599324,1,205,9268,1728,10791
418,24,20201.4953542486,0.010661035305739799,1,594,6132,1869,7407
419,20,35215.31935892002,0.0634130269114335,1,292,16823,1895,18426
420,33,37604.95908493023,0.01830842316520877,1,1571,5329,1816,5574
421,40,35394.631335346356,0.08210854838638364,1,622,5851,1939,7168
422,27,112069.37773529725,0.2817319095826331,1,866,5578,1363,6075
423,18,21166.08282791755,0.0684755097148177,1,16,7086,5489,12559
424,21,20313.292093156615,0.05961138105085256,0,1,0,0,-1
425,30,20194.707806785886,0.1691680161718881,1,775,7946,1412,8583
426,62,22868.39390755984,0.2682061625950853,1,570,6290,1863,7583
427,47,20811.124697580864,0.04318713167586914,1,107,7681,1634,9208
428,44,23301.759643163554,0.046665714440329804,1,103,5396,1348,6641
429,50,28741.155343993098,0.13780335560115647,1,388,33399,3031,36042
430,28,27141.844891185607,0.10805878142295294,1,576,10179,1643,11246
431,20,33055.901585786065,0.15668765979273985,1,548,8270,1593,9315
432,41,35907.75200929881,0.14779174530093533,0,81,0,0,-81
433,19,23482.75423544586,0.5971432514724262,0,33,0,0,-33
434,34,20035.172396248116,0.1369599456528621,1,1028,20584,2723,22279
435,40,37057.2743086893,0.03302032152388185,1,766,7285,1363,7882
436,69,23787.78959665781,0.009773785982800041,1,588,5770,1395,6577
437,24,32907.32833782286,0.47288518586328465,0,6,0,0,-6
438,39,45402.296121697924,0.057489634544598156,0,68,0,0,-68
439,29,23838.58067374567,0.15877843577817144,1,275,9281,5392,14398
440,23,23603.980567898438,0.3569609730818818,1,194,10974,1502,12282
441,41,132024.38394259108,0.10275102706053735,1,86,5577,1464,6955
442,22,23244.559613889127,0.15358534438258517,1,695,5728,1494,6527
443,35,34066.33135799059,0.002432516322785252,1,72,20623,1333,21884
444,66,26753.460995427715,0.003038304914436117,1,624,8217,2078,9671
445,36,24401.957747758235,0.11154018906570776,1,1035,27857,1997,28819
446,20,33428.23197673215,0.031539995490225264,0,41,0,0,-41
447,34,54009.772819473146,0.18023196516340492,1,416,11700,2692,13976
448,54,24342.50757050529,0.3525112189832148,1,653,31774,2567,33688
449,35,25020.988829125792,0.2490705893094786,1,52,7451,1368,8767
450,19,24434.62706961431,0.08995131698763456,1,85,5685,1700,7300
451,49,27961.870030137135,0.09206259330142604,1,521,5724,1448,6651
452,36,23359.232197537083,0.007630525588999524,1,29,8100,3210,11281
453,23,38639.76510706496,0.01606155332771738,1,910,8150,1746,8986
454,58,135536.45796796834,0.05477549575098127,1,1059,6078,1350,6369
455,19,22127.42216228878,0.25856720678269024,1,200,6330,2480,8610
456,51,20415.381946348927,0.1718582608545324,0,34,0,0,-34
457,51,27325.818895993405,0.02872323181100338,1,1195,9354,1646,9805
458,27,20302.5465246745,0.22551489681727357,1,347,12576,1358,13587
459,73,25449.467616232192,0.25578980014087205,1,1855,13727,1393,13265
460,51,31513.711965635528,0.00018813421954952094,1,180,10386,2688,12894
461,19,23816.73501280277,0.22633260496964439,1,843,5534,2460,7151
462,48,69907.55859592136,0.2585485850397538,0,17,0,0,-17
463,30,22181.554618748523,0.11863841496019466,0,159,0,0,-159
464,65,29985.213182426625,0.1241095139195067,1,397,5654,1402,6659
465,22,21444.953761752473,0.15546111969856866,0,97,0,0,-97
466,21,29629.81711420736,0.2651661612623433,0,21,0,0,-21
467,21,53483.21609954109,0.1270869608378667,1,142,5914,1380,7152
468,30,22067.403483452155,0.11166888544452376,1,531,30425,1408,31302
469,30,25464.54804702088,0.032832743694251175,1,819,15037,1833,16051
470,39,27563.064408492406,0.17635644683220725,1,752,5376,1360,5984
471,42,25215.327467902647,0.1316363118163526,1,175,7348,5056,12229
472,18,21500.50885549673,0.07288548357477649,1,348,5552,1559,6763
473,44,24652.734639989863,0.1671063458297424,0,1,0,0,-1
474,33,21133.940878640507,0.2791614708561745,1,434,6700,5256,11522
475,34,70800.84927095554,0.07421044829252862,1,2354,7379,1373,6398
476,32,23676.06146658416,0.036729386779580445,1,966,16320,1682,17036
477,36,36171.996371788984,0.19267836727524176,0,10,0,0,-10
478,21,21926.232043670545,0.14646861221679774,1,114,10821,3397,14104
479,51,32899.60746920517,0.41617123638055586,1,253,9267,1813,10827
480,18,24188.01980155025,0.3257422693922172,0,11,0,0,-11
481,25,26915.647800988518,0.05031166364098351,0,87,0,0,-87
482,21,27781.869378353505,0.042353533483216466,1,443,12714,4235,16506
483,24,21073.666186493407,0.02744831044217646,1,837,5799,1456,6418
484,30,21653.287473703305,0.009499533191726346,1,504,12690,2688,14874
485,63,24777.88976901847,0.038993064105730564,0,14,0,0,-14
486,20,26540.88569479825,0.023907730966638913,1,880,11061,4820,15001
487,38,22251.789115028932,0.10124319217706951,0,0,0,0,0
488,49,21728.14217811509,0.03959471142760057,1,388,14378,1654,15644
489,57,39385.90474412374,0.043805712458074866,1,817,10129,1581,10893
490,74,22430.202106633365,0.02738225473696644,1,421,17319,3500,20398
491,45,21163.617472583104,0.24871466729936545,1,1838,7517,2513,8192
492,56,44842.293701897805,0.10525764200048361,0,4,0,0,-4
493,30,30330.932893147798,0.24257244995808885,1,1130,13942,1714,14526
494,75,50545.174702087264,0.3715709666365573,0,60,0,0,-60
495,40,20635.996022132495,0.054225999048438576,1,956,8125,1488,8657
496,59,21875.843468018662,0.03182728468250922,1,441,6666,1502,7727
497,18,57087.48676825744,0.0015356567889199956,1,370,5692,1561,6883
498,64,25295.696420951503,0.14762227657961324,1,255,12590,1361,13696
499,72,44574.385807575425,0.25239124602986335,1,465,13366,3252,16153
500,54,25520.899824971933,0.0774319410587417,1,541,8658,1717,9834
501,39,22219.963808801032,0.25419188324982067,0,78,0,0,-78
502,44,24741.940437728597,0.18610043802330423,1,180,5289,2406,7515
503,24,31392.12103144556,0.04846461816551066,1,58,6761,1597,8300
504,72,27564.190040077854,0.0014531014272654078,1,62,15770,1380,17088
505,55,38082.17931494429,0.12692616685817296,1,240,5524,3408,8692
506,27,22149.38261147661,0.1019974827666275,1,54,7927,1970,9843
507,36,45291.62176978398,0.0005080725559314907,1,408,8156,1431,9179
508,36,31163.75723478211,0.02841556914400107,1,475,5275,1413,6213
509,27,22662.06517427451,0.23763916175346939,1,409,7773,1892,9256
510,36,25340.503740439468,0.33548481264800634,0,2,0,0,-2
511,31,34654.76638656054,0.20517683952241614,0,13,0,0,-13
512,25,24208.883510686228,0.021150975639673164,0,18,0,0,-18
513,71,27171.326341450243,0.039038395469029666,1,372,7709,2161,9498
514,18,30486.99284525417,0.05980312811666887,1,549,13013,1839,14303
515,54,30037.86808226071,0.035103258334775976,1,429,6693,1592,7856
516,21,35872.27931386309,0.2533256233506703,1,534,5618,1393,6477
517,45,21301.21847528462,0.0834211604695317,1,366,24918,2289,26841
518,34,28642.958923946004,0.4354555713130378,0,145,0,0,-145
519,28,29106.830313249302,0.0029322193471641995,0,0,0,0,0
520,29,25728.376668458255,0.009380497174038428,1,286,11873,2002,13589
521,74,28682.555077316763,0.1557871258287323,1,267,6292,2072,8097
522,23,20927.530717926922,0.02339224146581656,1,614,7031,1559,7976
523,75,33833.55645929996,0.022729325095693486,0,75,0,0,-75
524,21,41162.218134107854,0.014555228892563074,1,513,5355,1864,6706
525,70,26174.934542334573,0.02379709697901084,1,643,10715,4314,14386
526,63,28775.29002006796,0.1260900155573517,0,116,0,0,-116
527,73,113344.53906563489,0.1959220023573004,0,24,0,0,-24
528,65,32865.42621421452,0.08724705381186598,0,41,0,0,-41
529,18,24805.887013362317,0.008996067397935355,1,189,5584,1934,7329
530,20,23533.077029985085,0.04318834346033542,1,522,9510,3888,12876
531,19,29369.262390652297,0.05003435446995645,1,551,7593,1574,8616
532,36,20128.76594113175,0.0036015482537098305,1,295,9545,1563,10813
533,29,21230.35178030998,0.49040834751265266,0,32,0,0,-32
534,50,56473.1435948009,0.006478484996972751,1,588,15379,1444,16235
535,32,28255.72799374049,0.2020890148117061,0,28,0,0,-28
536,58,20313.87634320618,0.018404829885609635,1,354,7565,2999,10210
537,29,24267.070387079482,0.06269685266519331,1,296,7971,3264,10939
538,18,21925.66215498173,0.10620506208874299,0,7,0,0,-7
539,26,32474.724074587983,0.08549187384333608,0,137,0,0,-137
540,25,20931.518667608074,0.20111924749387194,0,3,0,0,-3
541,55,33987.3157523978,0.06242312907354251,1,149,9306,1689,10846
542,64,36169.83886149373,0.5064194139846439,0,79,0,0,-79
543,71,49721.32837959947,0.06906438770253022,1,144,9950,2769,12575
544,57,20604.88824042183,0.05122714209413313,0,0,0,0,0
545,37,25447.859577796902,0.01791002904142182,1,1129,7804,2326,9001
546,20,29431.915573422786,0.15349997684014113,1,309,7274,1964,8929
547,60,33541.739672625896,0.029392309067241162,1,654,6120,1778,7244
548,29,47966.63289529981,0.21055657989980403,1,264,7025,3624,10385
549,31,40560.334701815176,0.0850110820493781,1,325,12560,1755,13990
550,71,40613.50864276292,0.056369811504755174,1,114,7963,1392,9241
551,61,25253.08126119787,0.08277660859507503,0,0,0,0,0
552,51,31625.40324365778,0.00581112584725011,1,487,6785,1460,7758
553,23,74089.50679953776,0.08438000713018812,1,297,5683,1440,6826
554,59,26880.70424163589,0.06400942039297734,1,374,6793,1422,7841
555,41,41149.22960040749,0.08797159557538041,0,92,0,0,-92
556,44,40744.366934278914,0.0066824470340775405,1,711,5933,2182,7404
557,21,29481.780467959816,0.28242628057128216,0,1,0,0,-1
558,42,30671.564999435745,0.27080957269729217,0,47,0,0,-47
559,21,20453.34448310213,0.07651904794798474,1,52,7600,1362,8910
560,60,24667.438422046213,0.028629430411780538,1,682,8268,2861,10447
561,23,26046.987299459055,0.2043898132097837,0,180,0,0,-180
562,66,33746.12909929234,0.03880115160621696,1,204,14045,2859,16700
563,66,23205.28225193878,0.23955133563030107,1,219,5516,1919,7216
564,43,32903.21839360945,0.05906314680219213,1,130,10400,1507,11777
565,56,23632.428805783857,0.2747228750463826,1,95,9251,1386,10542
566,34,21324.498605534824,0.11224153552562526,1,146,6530,1439,7823
567,40,26209.30471868979,0.22360253051962556,1,388,9029,2374,11015
568,29,23642.2448749798,0.009698206527781045,1,102,7795,1392,9085
569,62,22202.723109673923,0.05251089673672413,1,696,8695,1862,9861
570,26,21124.840855595903,0.005101771425780476,1,531,5604,2016,7089
571,37,21800.90814393375,0.019753840850814403,0,43,0,0,-43
572,31,33521.51729431169,0.04193578969957763,1,710,6355,1352,6997
573,42,22261.572039131428,0.2904684370876824,0,28,0,0,-28
574,47,22755.101821118107,0.12816945856238535,0,157,0,0,-157
575,41,23826.001867288018,0.10894953526464479,1,467,9442,1435,10410
576,32,26106.114400856502,0.025644914084707524,0,8,0,0,-8
577,21,44549.96058713443,0.11500515936464868,1,1570,17791,1645,17866
578,38,48813.733471694206,0.03013922372752116,1,906,12954,1496,13544
579,27,26100.06394408248,0.10943860733508523,1,276,12769,2298,14791
580,38,48679.526349245214,0.30956082015571423,1,707,6202,1701,7196
581,22,22113.128603734032,0.25929574521116827,1,1017,6155,1548,6686
582,67,20426.782857938993,0.09911930139422934,1,77,7015,1354,8292
583,37,20969.804369407862,0.1373385781368911,1,1031,5543,1602,6114
584,55,36849.61920528653,0.16504932595111743,1,185,6598,2683,9096
585,22,29433.680878102456,0.18595789096291773,0,62,0,0,-62
586,40,22139.835572646578,0.2976827434038871,0,17,0,0,-17
587,58,29040.24067348893,0.2543837325633983,1,1257,7389,1835,7967
588,69,22141.04407064653,0.060720205745193837,1,238,5672,1378,6812
589,20,27557.523083577336,0.05236829614225149,0,50,0,0,-50
590,38,31196.643041527976,0.06376139352513611,0,3,0,0,-3
591,20,31725.438272173058,0.015646268592094108,1,287,5486,3049,8248
592,27,24291.061780943015,0.02286243005988922,1,106,10730,4431,15055
593,26,20016.393572972855,0.18406699918642838,1,1372,11168,2194,11990
594,18,20684.113337172497,0.1292083719328721,1,791,6757,1416,7382
595,34,24823.4439085545,0.01572498906588496,1,1229,10261,1384,10416
596,20,38849.79624101268,0.014858090796964993,1,291,9572,3015,12296
597,46,20066.99635672745,0.0048125804851866065,1,44,7129,1508,8593
598,55,20841.680001164972,0.005563849434353783,1,198,7651,1678,9131
599,34,54991.185366420155,0.14757142460292413,1,143,8094,1539,9490
600,25,31234.229791068734,0.13743945762200116,1,268,9011,1468,10211
601,43,58561.6148648798,0.061039377773302816,1,1144,7282,3124,9262
602,58,30388.243289104208,0.15022278452695847,1,200,6262,1710,7772
603,63,27304.807916837402,0.1862344875381745,1,294,7024,1435,8165
604,59,20883.618400046376,0.056827219997922764,1,452,5397,1811,6756
605,68,42215.39192476918,0.13781720971785516,0,11,0,0,-11
606,57,21069.513823321166,0.09951961518519714,1,129,11892,3990,15753
607,34,20747.626099190238,0.14318674079945815,1,583,8080,1639,9136
608,30,22074.761608597277,0.04938576562290669,1,127,9478,2079,11430
609,20,24988.132859161084,0.32684802186788153,0,93,0,0,-93
610,54,21486.053367991557,0.21286344785828856,1,45,8401,1548,9904
611,34,21154.79462692077,0.08282275183246861,1,1414,5753,2023,6362
612,38,34370.458247022754,0.04305867859150713,1,512,7230,2142,8860
613,41,26411.895979605255,0.2439665563100004,0,30,0,0,-30
614,21,22717.191880525814,0.3427173134983826,1,684,15819,1547,16682
615,22,29399.395890203745,0.3286583698777592,1,653,21885,1439,22671
616,43,83172.5467492686,0.2325348701256745,1,91,8662,1604,10175
617,69,37457.07167458428,0.029394618292155283,1,1107,5269,1443,5605
618,46,20556.537651675302,0.13280557113999328,1,248,6466,2844,9062
619,33,23446.93678791299,0.23343814274138716,1,138,16211,1663,17736
620,66,32917.133714503194,0.09477565351145394,1,334,5277,1783,6726
621,31,20836.258263504285,0.12124181401977081,1,45,19941,2598,22494
622,32,25183.96709815532,0.08688459449905923,1,153,7273,1450,8570
623,60,21510.557975040178,0.10185831869759521,0,135,0,0,-135
624,70,27471.096183810092,0.18002874079746783,1,2261,16918,1750,16407
625,19,35254.25682784381,0.08170942469618091,1,65,5368,2458,7761
626,59,22381.679591287244,0.07849486107409898,0,14,0,0,-14
627,32,20322.9031590399,0.03518663959754427,1,777,8683,1634,9540
628,67,29018.661290728116,0.0633146145149155,0,51,0,0,-51
629,24,20213.86155553685,0.03287451853713332,1,1220,5848,1876,6504
630,54,25226.64376297015,0.014518511598240257,1,547,71778,1351,72582
631,42,20285.740021139954,0.15549709450408727,0,15,0,0,-15
632,18,35600.06023626078,0.1661716926286406,1,223,5275,3119,8171
633,69,21219.272120746988,0.0005948926101134517,1,108,5547,2308,7747
634,60,20555.086718811814,0.06076224972551613,1,186,11452,1762,13028
635,72,23368.126893114175,0.04579961001821234,1,130,8334,1837,10041
636,62,22317.921191143665,0.3521085957782024,1,275,9098,1491,10314
637,21,24424.79441262165,0.007569047582131282,1,890,5523,1580,6213
638,52,30114.60618101452,0.13523691430662454,1,323,16034,1448,17159
639,67,20230.153841477764,0.13592189934003868,1,110,7550,1591,9031
640,25,24792.009527035854,0.20436861889817745,1,320,6538,1645,7863
641,70,26189.04794575034,0.2419736147178285,1,387,5600,3341,8554
642,71,20395.785947825058,0.122190103775669,0,37,0,0,-37
643,68,59410.184978337595,0.01575970110899654,0,36,0,0,-36
644,36,46651.930049452036,0.1366985856793992,0,0,0,0,0
645,42,20173.06090418479,0.31596380085500453,1,159,5993,2144,7978
646,46,21420.89510742263,0.012096279260593954,1,138,7605,2676,10143
647,32,29632.2780047428,0.1695507088980636,0,27,0,0,-27
648,28,23111.60854850826,0.06580522985522586,1,1480,9451,1457,9428
649,33,30008.12833115967,0.11377912273161729,0,20,0,0,-20
650,69,40726.32843483048,0.294488507872532,0,19,0,0,-19
651,50,29984.30556710923,0.119110288109388,1,146,5310,3048,8212
652,23,24241.596729579356,0.23119979582375627,1,1013,5295,1386,5668
653,24,26175.86894715632,0.0318595598087226,1,366,5830,1399,6863
654,30,21245.92427976851,0.07188854123101367,1,1407,20734,1729,21056
655,18,22295.32187060553,0.15984685471778287,1,623,45325,1485,46187
656,21,34705.573400526904,0.0035340401277202437,1,629,5596,1389,6356
657,30,23563.203428606175,0.012803361159546573,1,1408,19470,2706,20768
658,24,26419.610153360743,0.02515342391115814,1,513,5388,1366,6241
659,72,21508.85581401076,0.09272341548328442,1,271,12177,1784,13690
660,52,26734.66897137647,0.07957507515427212,0,70,0,0,-70
661,19,20555.395180143023,0.07709758442490208,1,873,5514,2543,7184
662,21,20584.077382683823,0.04634288051957964,1,662,5842,1674,6854
663,32,21866.24165015606,0.09104651931476267,0,26,0,0,-26
664,35,20732.39279382671,0.0987392291365325,1,254,8199,1889,9834
665,45,20423.52183197471,0.1100309481999867,1,642,6006,1352,6716
666,51,28438.782072987982,0.04173889202803953,0,34,0,0,-34
667,24,36868.45189581229,0.24811106296345822,1,771,6488,1571,7288
668,44,53103.92704863902,0.12331156893171473,1,476,5412,1350,6286
669,45,47179.07244331985,0.11639926228192683,0,27,0,0,-27
670,33,50895.170656069786,0.004604946583378432,1,272,5823,1492,7043
671,26,20857.588284989204,0.15734801040862398,0,0,0,0,0
672,26,51405.21511723702,0.05036293779377037,0,23,0,0,-23
673,63,21384.315344704668,0.06684515419202824,1,335,26956,1377,27998
674,25,20011.51978730816,0.17224952681508693,1,594,8775,1340,9521
675,21,29424.789427705135,0.02786141681864545,1,284,41197,1360,42273
676,61,23741.20022349719,0.13711999511474707,1,1649,6541,1526,6418
677,21,47951.94526025958,0.15413760922933323,1,37,7743,1682,9388
678,30,22359.17582421016,0.08709247478436086,1,294,5548,1375,6629
679,62,20115.29368215742,0.0615385679790865,1,363,15221,5277,20135
680,38,20032.80232607215,0.2017188270339988,0,9,0,0,-9
681,69,28282.13908739134,0.03667419836973299,1,169,6803,1897,8531
682,19,24923.752290170978,0.17154358929795802,0,14,0,0,-14
683,72,25266.002999625965,0.18420110506114015,0,7,0,0,-7
684,47,26404.021942785657,0.17476375806415445,0,40,0,0,-40
685,72,25531.694482917348,0.06405117205212733,1,1832,8115,2251,8534
686,19,20063.72429542079,0.012388786343203463,1,663,6688,1470,7495
687,37,27194.9725349699,0.03621657355327762,0,10,0,0,-10
688,33,30402.726080648925,0.0605798912770988,1,710,5704,2218,7212
689,58,21246.151272737578,0.18344675838253513,1,507,5858,1692,7043
690,27,25926.409755056564,0.07492651157890803,1,1094,15939,1395,16240
691,21,20576.568925630712,0.1224007789159468,0,13,0,0,-13
692,53,22499.7703673598,0.10432806301800517,1,1368,9014,1808,9454
693,18,28256.251104890558,0.016985163350119764,1,1216,7493,1496,7773
694,36,20052.15927791833,0.1260375022557028,1,615,9957,1531,10873
695,59,22803.032059385827,0.015900568420150425,1,1088,5825,1563,6300
696,56,26808.86126189145,0.1205262880719395,1,140,8965,1822,10647
697,29,48654.39348612811,0.028027600581023503,1,1712,6970,1522,6780
698,19,20738.585436454454,0.13636321714427446,0,13,0,0,-13
699,19,24061.798603177613,0.02065805948924063,1,537,6496,1486,7445
700,21,20373.352084156275,0.05126995079746835,1,558,6155,1457,7054
701,28,21758.73276200501,0.28848718192861933,1,191,6314,1495,7618
702,71,61379.877466019396,0.2104790978904136,1,501,8444,1355,9298
703,42,20199.43440137104,0.21875229847312172,1,513,5561,1980,7028
704,45,20532.0085905501,0.0871592959099417,1,372,5451,1744,6823
705,75,23084.572373265506,0.016603651634541937,1,1056,24371,1354,24669
706,21,28623.29531759755,0.19863398225820833,1,64,6085,1680,7701
707,68,21499.463473920146,0.2585982739328248,0,87,0,0,-87
708,57,25768.877640970237,0.10574890091036361,0,45,0,0,-45
709,38,20045.70830730658,0.179109547912506,1,1049,63528,1523,64002
710,46,20605.081186605254,0.11464715124231423,1,60,7229,1475,8644
711,37,51840.81432837444,0.14914365090220355,1,58,7967,2574,10483
712,65,20086.70463241201,0.018863432600918387,1,1229,16966,1453,17190
713,38,99103.5777968933,0.0854934613519373,1,369,35358,1698,36687
714,66,21444.085598987374,0.0064051697319633645,1,164,7687,1529,9052
715,22,27334.025325172133,0.10160471493621884,1,490,7040,1503,8053
716,19,24356.099703398166,0.02549086819952119,1,1163,13896,2124,14857
717,68,20973.537462837612,0.13111380796535724,1,256,9860,1335,10939
718,71,148502.70922335214,0.009651309347510855,0,13,0,0,-13
719,19,20419.03732811308,0.4206362760391996,0,38,0,0,-38
720,58,25582.176109215245,0.21909195339510132,1,110,6758,1536,8184
721,65,22120.24318762542,0.015354881761416266,1,298,5337,1578,6617
722,28,21761.425468876427,0.1750016163690033,0,80,0,0,-80
723,27,23862.868320617417,0.07837002369446884,1,1008,5364,1350,5706
724,64,21431.988575807056,0.12074947756117697,1,142,5690,2613,8161
725,29,26736.91943712119,0.12783489287005076,0,45,0,0,-45
726,20,26032.28728049963,0.09946311682785818,1,240,6584,1779,8123
727,31,25716.878511709754,0.10713140655243412,1,437,14002,1549,15114
728,30,62000.17306379535,0.046366305686856894,0,86,0,0,-86
729,32,25907.588871296688,0.009846405024524572,1,519,22518,1484,23483
730,24,33277.38558673215,0.039261018434270094,0,11,0,0,-11
731,27,21545.383490155138,0.04507566975352822,1,459,6657,1566,7764
732,34,30123.64630322811,0.07788191335351616,1,273,7035,1458,8220
733,43,20234.797134894143,0.047923716799496204,1,552,48688,2802,50938
734,26,28887.396554810468,0.15900806698541334,0,34,0,0,-34
735,19,20952.39209724754,0.18151184977481916,1,210,7066,2364,9220
736,59,24775.85457312955,0.09624089529258265,1,845,6282,2855,8292
737,62,27476.546565809036,0.1812167147646196,0,25,0,0,-25
738,32,36000.45706388516,0.21560804207917417,0,10,0,0,-10
739,20,25843.273718818706,0.024957728197379993,1,993,7771,3852,10630
740,34,33651.22764145543,0.00036642959437693204,1,646,18918,1890,20162
741,20,28379.317068173143,0.0177308005026778,1,698,17961,1982,19245
742,23,22388.924277590966,0.09800866079293256,0,153,0,0,-153
743,60,29374.30102753845,0.022644594634704307,1,388,5910,2231,7753
744,65,36205.294360255386,0.436788973301277,1,340,5396,1601,6657
745,30,25828.422350788805,0.13771800407476759,1,161,7193,2971,10003
746,38,27651.943526425428,0.09343112262917636,1,801,9076,1641,9916
747,53,51507.699794936285,0.2627803383576438,0,252,0,0,-252
748,71,39983.15212551971,0.00930144225193232,1,431,5705,6351,11625
749,42,66452.5330677645,0.059841481109379625,1,287,5359,1831,6903
750,45,21742.71116958559,0.002845598326937625,1,693,9800,1906,11013
751,74,22013.30240385624,0.2769259942864443,1,997,5256,1556,5815
752,45,22774.424823012883,0.02607139145600672,1,494,5328,1558,6392
753,25,21687.175222179685,0.1273936285714933,1,130,5893,2274,8037
754,24,79027.10142984502,0.19513799089903916,0,20,0,0,-20
755,54,21585.175559343243,0.05413118675997425,1,212,16164,1509,17461
756,23,22260.55893728326,0.15895651998431617,1,1173,7098,2025,7950
757,30,23098.09250207777,0.04168378621435677,1,2140,42604,1788,42252
758,47,25428.338960735273,0.271538861363596,0,34,0,0,-34
759,34,30741.266741507727,0.21776740092841787,1,111,13884,2126,15899
760,75,31893.052078569996,0.018867832768118774,1,240,5585,1461,6806
761,21,29570.219472757624,0.10846240145432509,1,329,5897,3591,9159
762,50,27756.99664237772,0.0032113728902640358,1,1049,5272,1437,5660
763,27,25955.795306722277,0.2305780227571717,0,26,0,0,-26
764,34,25532.21528530057,0.05088952556397855,1,125,5691,1590,7156
765,23,20141.357224900607,0.12033104545930506,1,6,7743,1397,9134
766,28,128033.26773539046,0.08896453240582938,1,356,5364,5249,10257
767,48,25399.9381778558,0.014252183169551768,1,634,11067,2461,12894
768,24,31654.322526286203,0.3302818952445623,0,43,0,0,-43
769,21,50919.616153573705,0.11337622376738274,1,779,33346,1539,34106
770,55,47748.19661731397,0.04759785464649108,0,32,0,0,-32
771,36,25809.93340406109,0.2641500411859507,0,37,0,0,-37
772,19,28803.947607928225,0.06506670841097167,1,1589,6002,3043,7456
773,65,21113.08115540277,0.13080944508451844,1,146,5331,1825,7010
774,47,25230.718233967127,0.09119400915240812,1,8,14738,2672,17402
775,36,29987.060061306052,0.01674339392026304,1,6,5823,1869,7686
776,28,22339.556846509327,0.16135276854639213,1,63,5815,1607,7359
777,50,21757.259347517785,0.06803237099486055,1,231,15334,2077,17180
778,30,21006.847300260935,0.21189163551372267,0,21,0,0,-21
779,39,20302.116249520674,0.03614076271014965,1,344,5778,3181,8615
780,58,24737.232602036704,0.11732649343269316,0,102,0,0,-102
781,69,27238.71714841683,0.011785854110037979,1,726,8411,1646,9331
782,75,39151.51703537132,0.2223022216674309,1,775,5560,2041,6826
783,30,22526.117353463145,0.2648188794407069,1,846,10841,1541,11536
784,29,22993.609311826225,0.22386822431084308,0,38,0,0,-38
785,30,31863.752490006427,0.07952123785052354,0,24,0,0,-24
786,74,27645.867873905478,0.13399322927340654,1,222,6059,1651,7488
787,68,77526.03318031246,0.324665822079002,1,502,8096,2192,9786
788,75,34161.94489295231,0.07291054506256442,1,222,7381,15123,22282
789,51,21542.280935739916,0.059358725713019804,1,65,6159,1510,7604
790,30,24151.340045753714,0.0780546687138998,1,587,6177,1788,7378
791,21,59128.99959666152,0.17294401722564653,1,211,16497,1769,18055
792,21,20476.8095252327,0.2730682901018459,0,48,0,0,-48
793,29,20315.801931096645,0.14250418741213572,1,459,9601,1710,10852
794,48,27691.447708092284,0.2989249963803504,1,923,8877,2208,10162
795,33,34998.726129639486,0.014918107670894836,1,719,6060,3331,8672
796,27,20742.381477214913,0.052435714185089397,1,499,7132,1752,8385
797,47,31425.607669543817,0.014691281432697921,1,254,8130,1790,9666
798,67,21434.34088091596,0.04149018131264796,1,161,7702,3486,11027
799,57,22127.99798482946,0.10168138056762671,1,316,6279,1618,7581
800,18,29166.384486143867,0.041305048250502914,1,202,7177,2184,9159
801,23,47390.56672521397,0.012671329526331324,1,447,25350,1979,26882
802,32,29204.38673230048,0.20509074356868265,1,2185,20370,1752,19937
803,38,43563.37307945797,0.08929955393340447,1,1433,6440,1567,6574
804,32,27284.492652644858,0.05932120227084857,0,121,0,0,-121
805,22,22454.458999223913,0.11442598762683001,1,1294,9180,1499,9385
806,22,22036.33189583691,0.0838697453106397,1,956,9591,1499,10134
807,21,56137.730177929414,0.12633132700219282,1,1075,6738,1603,7266
808,48,27991.75452093778,0.039206136694872745,0,2,0,0,-2
809,63,23253.968473415778,0.14183567035362205,1,337,5244,1997,6904
810,33,21652.282719931496,0.04370042764283278,1,224,9335,1465,10576
811,60,33942.420766427094,0.1255955401956555,1,268,5565,1337,6634
812,31,23130.039377089382,0.1655483353654659,1,670,9115,2756,11201
813,47,28618.948304410536,0.3114187906060612,1,223,33130,1942,34849
814,33,22378.09175252917,0.020512050284325616,0,2,0,0,-2
815,32,23390.375584848287,0.255346820333542,1,486,5363,1337,6214
816,54,22494.474661383796,0.08388403944191843,0,51,0,0,-51
817,38,38764.99402976045,0.025632655758874308,1,94,13869,1341,15116
818,50,39330.69262665713,0.12166936734776297,1,758,5279,1481,6002
819,39,31260.069450897547,0.0037069760135135534,1,233,6112,1352,7231
820,47,22473.079004579675,0.10148720976451475,1,704,7447,1354,8097
821,37,49336.20309069144,0.06780349302443803,1,1197,5284,1849,5936
822,32,20961.83321529528,0.14300948555619322,1,200,9083,1956,10839
823,53,63176.05512146824,0.0013743378818138377,1,481,5529,1622,6670
824,20,41739.51021022196,0.0020391861983103344,1,433,5750,2034,7351
825,69,38193.46455548955,0.10563566165788271,1,552,5464,1759,6671
826,19,23285.417607564184,0.17705810083163964,1,593,8292,2094,9793
