ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
6931,0,0,94,0,-94
6932,1,0,8,0,-8
6933,1,0,38,0,-38
6934,1,0,45,0,-45
6935,1,0,117,0,-117
6936,0,0,79,0,-79
6937,0,0,34,0,-34
6938,1,0,27,0,-27
6939,1,0,87,0,-87
6940,0,0,16,0,-16
6941,1,0,14,0,-14
6942,1,1,112,2203,2091
6943,0,0,39,0,-39
6944,1,1,515,1310,795
6945,0,0,32,0,-32
6946,1,1,319,2609,2290
6947,1,1,1161,1299,138
6948,1,1,52,1492,1440
6949,0,0,138,0,-138
6950,1,0,3,0,-3
6951,0,0,9,0,-9
6952,1,1,125,1232,1107
6953,1,0,41,0,-41
6954,1,0,89,0,-89
6955,0,0,210,0,-210
6956,1,0,19,0,-19
6957,1,0,10,0,-10
6958,0,0,6,0,-6
6959,1,0,99,0,-99
6960,1,1,317,1705,1388
6961,1,0,41,0,-41
6962,1,0,46,0,-46
6963,1,1,309,1470,1161
6964,0,0,75,0,-75
6965,0,0,79,0,-79
6966,1,1,367,2695,2328
6967,0,0,65,0,-65
6968,1,1,723,1459,736
6969,0,0,77,0,-77
6970,1,0,24,0,-24
6971,1,1,785,1417,632
6972,1,0,23,0,-23
6973,0,0,34,0,-34
6974,0,0,13,0,-13
6975,0,0,75,0,-75
6976,0,0,47,0,-47
6977,1,0,4,0,-4
6978,1,0,61,0,-61
6979,1,1,2265,1462,-803
6980,1,1,311,1288,977
6981,1,1,1552,1352,-200
6982,0,0,95,0,-95
6983,0,0,23,0,-23
6984,1,0,10,0,-10
6985,1,1,759,1226,467
6986,0,0,30,0,-30
6987,0,0,8,0,-8
6988,0,0,4,0,-4
6989,1,0,0,0,0
6990,1,0,4,0,-4
6991,0,0,36,0,-36
6992,1,0,47,0,-47
6993,1,0,24,0,-24
6994,0,0,23,0,-23
6995,1,1,260,1460,1200
6996,1,1,471,1256,785
6997,1,0,20,0,-20
6998,1,0,15,0,-15
6999,0,0,0,0,0
7000,1,1,41,1357,1316
7001,1,1,642,1615,973
7002,0,0,79,0,-79
7003,0,0,72,0,-72
7004,1,0,1,0,-1
7005,1,0,42,0,-42
7006,1,0,21,0,-21
7007,0,0,71,0,-71
7008,1,0,27,0,-27
7009,1,1,823,1216,393
7010,0,0,48,0,-48
7011,1,1,499,1417,918
7012,1,1,544,1682,1138
7013,1,0,120,0,-120
7014,1,1,547,1412,865
7015,0,0,82,0,-82
7016,1,0,177,0,-177
7017,1,0,38,0,-38
7018,1,0,92,0,-92
7019,0,0,16,0,-16
7020,1,0,9,0,-9
7021,1,1,20,1701,1681
7022,1,1,798,1654,856
7023,0,0,52,0,-52
7024,1,0,78,0,-78
7025,1,1,1029,1389,360
7026,1,1,142,1210,1068
7027,1,0,110,0,-110
7028,0,0,69,0,-69
7029,1,1,678,2410,1732
7030,0,0,35,0,-35
7031,1,0,78,0,-78
7032,0,0,7,0,-7
7033,1,0,18,0,-18
7034,1,1,1814,1240,-574
7035,1,1,325,1558,1233
7036,1,0,27,0,-27
7037,1,1,307,1203,896
7038,1,1,380,1598,1218
7039,1,1,1500,1334,-166
7040,0,0,47,0,-47
7041,0,0,103,0,-103
7042,0,0,73,0,-73
7043,0,0,33,0,-33
7044,1,0,35,0,-35
7045,1,0,80,0,-80
7046,1,1,1142,2024,882
7047,1,1,897,1677,780
7048,0,0,37,0,-37
7049,0,0,29,0,-29
7050,1,1,131,2699,2568
7051,0,0,68,0,-68
7052,0,0,42,0,-42
7053,1,0,8,0,-8
7054,0,0,144,0,-144
7055,0,0,2,0,-2
7056,0,0,36,0,-36
7057,1,1,336,1229,893
7058,0,0,26,0,-26
7059,1,0,97,0,-97
7060,1,1,1292,1418,126
7061,1,0,125,0,-125
7062,0,0,129,0,-129
7063,0,0,49,0,-49
7064,0,0,28,0,-28
7065,0,0,6,0,-6
7066,0,0,21,0,-21
7067,1,1,548,1483,935
7068,0,0,101,0,-101
7069,1,1,1174,1473,299
7070,1,0,27,0,-27
7071,1,0,66,0,-66
7072,1,1,163,1242,1079
7073,1,1,362,1254,892
7074,0,0,2,0,-2
7075,1,0,141,0,-141
7076,1,1,102,2219,2117
7077,1,1,1872,1442,-430
7078,0,0,122,0,-122
7079,1,1,32,1228,1196
7080,1,1,1120,1659,539
7081,0,0,14,0,-14
7082,1,0,6,0,-6
7083,1,1,835,1968,1133
7084,1,0,52,0,-52
7085,0,0,74,0,-74
7086,1,0,44,0,-44
7087,0,0,69,0,-69
7088,0,0,67,0,-67
7089,1,1,1318,1413,95
7090,0,0,13,0,-13
7091,1,1,575,1889,1314
7092,1,0,5,0,-5
7093,0,0,110,0,-110
7094,1,0,26,0,-26
7095,0,0,36,0,-36
7096,0,0,29,0,-29
7097,1,0,30,0,-30
7098,1,1,213,1884,1671
7099,0,0,41,0,-41
7100,0,0,47,0,-47
7101,1,1,263,1850,1587
7102,1,1,2788,1476,-1312
7103,1,0,6,0,-6
7104,0,0,26,0,-26
7105,1,1,402,1237,835
7106,1,1,16,1310,1294
7107,1,0,36,0,-36
7108,1,1,159,1278,1119
7109,0,0,0,0,0
7110,1,1,171,1238,1067
7111,1,0,29,0,-29
7112,1,1,166,1209,1043
7113,1,1,71,1374,1303
7114,0,0,86,0,-86
7115,0,0,69,0,-69
7116,1,1,562,1311,749
7117,1,1,103,1674,1571
7118,1,0,32,0,-32
7119,0,0,29,0,-29
7120,0,0,29,0,-29
7121,1,1,322,1285,963
7122,1,1,2747,1223,-1524
7123,1,1,644,1295,651
7124,1,0,72,0,-72
7125,1,0,41,0,-41
7126,0,0,94,0,-94
7127,1,0,23,0,-23
7128,1,0,40,0,-40
7129,0,0,17,0,-17
7130,0,0,0,0,0
7131,0,0,110,0,-110
7132,1,0,39,0,-39
7133,1,0,1,0,-1
7134,0,0,8,0,-8
7135,1,1,1857,1200,-657
7136,0,0,103,0,-103
7137,1,0,92,0,-92
7138,0,0,2,0,-2
7139,1,0,155,0,-155
7140,1,0,25,0,-25
7141,0,0,10,0,-10
7142,1,1,163,1285,1122
7143,0,0,231,0,-231
7144,1,1,435,1633,1198
7145,0,0,30,0,-30
7146,0,0,81,0,-81
7147,0,0,5,0,-5
7148,1,1,335,1215,880
7149,1,1,196,1285,1089
7150,0,0,3,0,-3
7151,0,0,37,0,-37
7152,1,0,50,0,-50
7153,0,0,41,0,-41
7154,1,0,11,0,-11
7155,1,1,1135,2602,1467
7156,1,1,1476,1208,-268
7157,0,0,64,0,-64
7158,1,0,110,0,-110
7159,0,0,34,0,-34
7160,1,1,117,1529,1412
7161,0,0,20,0,-20
7162,1,0,79,0,-79
7163,1,0,93,0,-93
7164,1,0,34,0,-34
7165,1,1,60,1927,1867
7166,1,1,77,1672,1595
7167,1,1,729,1491,762
7168,0,0,2,0,-2
7169,0,0,11,0,-11
7170,1,1,436,1379,943
7171,1,1,145,1212,1067
7172,0,0,37,0,-37
7173,0,0,68,0,-68
7174,0,0,63,0,-63
7175,0,0,49,0,-49
7176,1,1,1424,1424,0
7177,1,1,653,1486,833
7178,1,0,26,0,-26
7179,0,0,96,0,-96
7180,1,0,87,0,-87
7181,1,1,936,1250,314
7182,0,0,2,0,-2
7183,0,0,7,0,-7
7184,1,0,43,0,-43
7185,1,1,639,1520,881
7186,1,0,23,0,-23
7187,0,0,149,0,-149
7188,0,0,7,0,-7
7189,0,0,0,0,0
7190,0,0,66,0,-66
7191,1,1,110,1535,1425
7192,0,0,44,0,-44
7193,1,1,391,1412,1021
7194,1,0,76,0,-76
7195,1,1,55,1263,1208
7196,1,1,17,1223,1206
7197,1,1,1228,1741,513
7198,1,1,64,1511,1447
7199,1,1,879,1233,354
7200,1,0,14,0,-14
7201,0,0,69,0,-69
7202,1,0,36,0,-36
7203,0,0,3,0,-3
7204,1,0,37,0,-37
7205,1,0,114,0,-114
7206,1,0,37,0,-37
7207,1,1,156,1895,1739
7208,1,0,166,0,-166
7209,1,0,32,0,-32
7210,1,1,408,1202,794
7211,0,0,40,0,-40
7212,1,0,68,0,-68
7213,1,0,96,0,-96
7214,1,0,6,0,-6
7215,1,0,39,0,-39
7216,0,0,37,0,-37
7217,0,0,71,0,-71
7218,0,0,158,0,-158
7219,0,0,80,0,-80
7220,1,1,365,1499,1134
7221,0,0,51,0,-51
7222,0,0,90,0,-90
7223,1,1,189,1290,1101
7224,1,0,37,0,-37
7225,1,0,19,0,-19
7226,1,0,73,0,-73
7227,1,0,80,0,-80
7228,1,0,39,0,-39
7229,1,0,23,0,-23
7230,0,0,9,0,-9
7231,1,1,523,1269,746
7232,1,1,366,1388,1022
7233,0,0,25,0,-25
7234,1,0,0,0,0
7235,1,1,47,1224,1177
7236,0,0,12,0,-12
7237,1,1,523,1702,1179
7238,0,0,6,0,-6
7239,0,0,6,0,-6
7240,0,0,102,0,-102
7241,0,0,64,0,-64
7242,0,0,14,0,-14
7243,0,0,25,0,-25
7244,1,1,250,1200,950
7245,1,1,92,1360,1268
7246,0,0,49,0,-49
7247,0,0,54,0,-54
7248,1,1,481,1414,933
7249,1,1,371,1518,1147
7250,0,0,66,0,-66
7251,0,0,11,0,-11
7252,1,1,30,1742,1712
7253,1,0,72,0,-72
7254,1,0,61,0,-61
7255,0,0,86,0,-86
7256,0,0,11,0,-11
7257,1,1,376,1689,1313
7258,1,1,1164,2270,1106
7259,0,0,17,0,-17
7260,0,0,5,0,-5
7261,0,0,14,0,-14
7262,1,0,8,0,-8
7263,1,1,196,2112,1916
7264,0,0,17,0,-17
7265,0,0,138,0,-138
7266,1,1,526,1699,1173
7267,1,1,684,1607,923
7268,0,0,20,0,-20
7269,0,0,48,0,-48
7270,1,1,678,1306,628
7271,0,0,52,0,-52
7272,0,0,31,0,-31
7273,1,0,17,0,-17
7274,1,1,477,1338,861
7275,1,0,110,0,-110
7276,0,0,18,0,-18
7277,1,1,64,1468,1404
7278,0,0,26,0,-26
7279,1,0,8,0,-8
7280,1,0,10,0,-10
7281,0,0,16,0,-16
7282,0,0,8,0,-8
7283,1,0,22,0,-22
7284,0,0,13,0,-13
7285,1,0,64,0,-64
7286,1,0,15,0,-15
7287,0,0,74,0,-74
7288,1,1,186,1519,1333
7289,1,0,38,0,-38
7290,1,0,58,0,-58
7291,1,1,376,1685,1309
7292,1,1,760,1257,497
7293,0,0,2,0,-2
7294,0,0,50,0,-50
7295,1,0,119,0,-119
7296,1,0,86,0,-86
7297,1,0,20,0,-20
7298,0,0,64,0,-64
7299,1,1,924,1451,527
7300,0,0,43,0,-43
7301,0,0,48,0,-48
7302,1,0,10,0,-10
7303,1,1,457,1440,983
7304,1,0,87,0,-87
7305,0,0,50,0,-50
7306,1,0,15,0,-15
7307,0,0,78,0,-78
7308,1,1,501,1236,735
7309,1,0,23,0,-23
7310,1,1,333,1273,940
7311,1,0,8,0,-8
7312,1,0,131,0,-131
7313,0,0,29,0,-29
7314,1,0,2,0,-2
7315,1,1,72,1332,1260
7316,1,1,267,1280,1013
7317,1,0,35,0,-35
7318,0,0,3,0,-3
7319,0,0,48,0,-48
7320,1,1,1078,1488,410
7321,0,0,7,0,-7
7322,1,1,2466,1274,-1192
7323,0,0,24,0,-24
7324,0,0,0,0,0
7325,1,0,48,0,-48
7326,1,0,49,0,-49
7327,0,0,11,0,-11
7328,1,0,9,0,-9
7329,1,0,72,0,-72
7330,0,0,49,0,-49
7331,1,0,130,0,-130
7332,1,1,159,1500,1341
7333,1,0,31,0,-31
7334,0,0,4,0,-4
7335,0,0,19,0,-19
7336,1,1,925,1506,581
7337,1,0,43,0,-43
7338,1,1,2064,1604,-460
7339,1,0,34,0,-34
7340,1,1,279,1746,1467
7341,1,1,525,2047,1522
7342,1,1,759,1583,824
7343,1,1,387,2014,1627
7344,0,0,34,0,-34
7345,1,0,15,0,-15
7346,1,0,29,0,-29
7347,1,1,205,1792,1587
7348,1,1,644,1941,1297
7349,0,0,60,0,-60
7350,1,0,22,0,-22
7351,1,1,768,1461,693
7352,0,0,11,0,-11
7353,0,0,7,0,-7
7354,1,0,31,0,-31
7355,0,0,22,0,-22
7356,1,1,108,1296,1188
7357,1,0,85,0,-85
7358,1,0,48,0,-48
7359,1,1,149,1380,1231
7360,1,0,35,0,-35
7361,0,0,49,0,-49
7362,1,0,32,0,-32
7363,0,0,29,0,-29
7364,0,0,99,0,-99
7365,0,0,19,0,-19
7366,1,1,1769,2264,495
7367,1,1,898,1395,497
7368,0,0,19,0,-19
7369,1,1,1544,1519,-25
7370,0,0,9,0,-9
7371,0,0,151,0,-151
7372,0,0,116,0,-116
7373,1,1,916,1493,577
7374,0,0,192,0,-192
7375,1,1,548,1289,741
7376,1,0,5,0,-5
7377,1,0,7,0,-7
7378,0,0,9,0,-9
7379,0,0,82,0,-82
7380,0,0,14,0,-14
7381,1,1,199,1497,1298
7382,0,0,74,0,-74
7383,0,0,0,0,0
7384,0,0,4,0,-4
7385,1,1,434,1357,923
7386,1,0,71,0,-71
7387,0,0,35,0,-35
7388,1,0,11,0,-11
7389,1,1,1159,1366,207
7390,1,1,716,1486,770
7391,0,0,1,0,-1
7392,1,0,35,0,-35
7393,0,0,29,0,-29
7394,1,0,84,0,-84
7395,0,0,64,0,-64
7396,1,1,154,2378,2224
7397,0,0,4,0,-4
7398,0,0,32,0,-32
7399,1,1,374,1306,932
7400,0,0,47,0,-47
7401,1,0,57,0,-57
7402,1,0,64,0,-64
7403,1,1,289,1525,1236
7404,0,0,58,0,-58
7405,1,1,186,1249,1063
7406,1,0,11,0,-11
7407,1,0,22,0,-22
7408,1,0,3,0,-3
7409,1,1,365,1526,1161
7410,1,1,575,1206,631
7411,1,1,287,1283,996
7412,0,0,52,0,-52
7413,0,0,112,0,-112
7414,1,0,43,0,-43
7415,0,0,9,0,-9
7416,1,1,186,1327,1141
7417,0,0,18,0,-18
7418,1,1,565,1376,811
7419,0,0,33,0,-33
7420,1,1,824,1259,435
7421,0,0,100,0,-100
7422,1,0,31,0,-31
7423,0,0,62,0,-62
7424,0,0,18,0,-18
7425,0,0,80,0,-80
7426,1,1,514,1257,743
7427,1,0,65,0,-65
7428,0,0,34,0,-34
7429,0,0,13,0,-13
7430,1,0,37,0,-37
7431,1,0,30,0,-30
7432,1,0,11,0,-11
7433,0,0,102,0,-102
7434,0,0,72,0,-72
7435,0,0,12,0,-12
7436,1,0,29,0,-29
7437,1,1,177,2004,1827
7438,1,0,2,0,-2
7439,1,1,431,1849,1418
7440,1,0,35,0,-35
7441,0,0,13,0,-13
7442,1,0,37,0,-37
7443,1,1,945,2661,1716
7444,1,1,156,1413,1257
7445,1,0,138,0,-138
7446,0,0,28,0,-28
7447,1,1,194,1516,1322
7448,0,0,127,0,-127
7449,1,1,90,1949,1859
7450,1,0,165,0,-165
7451,0,0,68,0,-68
7452,1,1,1290,1975,685
7453,1,0,159,0,-159
7454,1,1,1319,1579,260
7455,0,0,51,0,-51
7456,1,1,55,1366,1311
7457,1,0,26,0,-26
7458,1,1,552,1414,862
7459,1,1,483,1747,1264
7460,1,0,53,0,-53
7461,1,0,129,0,-129
7462,1,1,143,1314,1171
7463,1,0,54,0,-54
7464,0,0,4,0,-4
7465,1,0,13,0,-13
7466,1,0,27,0,-27
7467,1,1,91,1212,1121
7468,1,1,92,1522,1430
7469,1,0,26,0,-26
7470,1,1,505,1411,906
7471,1,0,2,0,-2
7472,0,0,35,0,-35
7473,1,0,18,0,-18
7474,1,1,1479,1213,-266
7475,1,0,39,0,-39
7476,1,1,1825,2260,435
7477,0,0,106,0,-106
7478,0,0,102,0,-102
7479,0,0,36,0,-36
7480,1,1,806,1651,845
7481,0,0,41,0,-41
7482,1,0,105,0,-105
7483,1,0,39,0,-39
7484,0,0,43,0,-43
7485,0,0,60,0,-60
7486,1,0,123,0,-123
7487,1,1,149,1758,1609
7488,1,1,976,1274,298
7489,1,1,883,1236,353
7490,1,1,389,1836,1447
7491,1,0,42,0,-42
7492,1,0,111,0,-111
7493,0,0,0,0,0
7494,0,0,99,0,-99
7495,1,0,89,0,-89
7496,1,1,140,1785,1645
7497,1,1,261,1208,947
7498,1,1,1205,1714,509
7499,0,0,95,0,-95
7500,1,1,105,1435,1330
7501,0,0,46,0,-46
7502,1,0,88,0,-88
7503,1,0,197,0,-197
7504,1,1,152,1333,1181
7505,0,0,15,0,-15
7506,0,0,11,0,-11
7507,1,0,46,0,-46
7508,1,0,64,0,-64
7509,0,0,23,0,-23
7510,0,0,66,0,-66
7511,0,0,11,0,-11
7512,1,1,232,1702,1470
7513,1,0,159,0,-159
7514,0,0,78,0,-78
7515,1,0,41,0,-41
7516,0,0,6,0,-6
7517,0,0,0,0,0
7518,0,0,14,0,-14
7519,0,0,62,0,-62
7520,0,0,133,0,-133
7521,0,0,139,0,-139
7522,1,1,213,1820,1607
7523,1,1,363,1234,871
7524,1,1,386,1304,918
7525,1,1,1336,1401,65
7526,1,0,176,0,-176
7527,1,0,97,0,-97
7528,1,0,30,0,-30
7529,0,0,112,0,-112
7530,1,0,2,0,-2
7531,0,0,58,0,-58
7532,1,0,223,0,-223
7533,1,0,12,0,-12
7534,0,0,14,0,-14
7535,1,1,511,1287,776
7536,1,1,279,1953,1674
7537,1,1,1061,1235,174
7538,1,1,873,1411,538
7539,1,0,55,0,-55
7540,1,0,16,0,-16
7541,1,1,57,1409,1352
7542,0,0,34,0,-34
7543,1,1,676,1693,1017
7544,1,0,51,0,-51
7545,1,1,1076,1349,273
7546,0,0,5,0,-5
7547,0,0,67,0,-67
7548,1,0,1,0,-1
7549,0,0,34,0,-34
7550,0,0,6,0,-6
7551,0,0,109,0,-109
7552,1,1,501,1307,806
7553,0,0,61,0,-61
7554,1,0,24,0,-24
7555,1,1,306,1392,1086
7556,1,1,281,1533,1252
7557,1,0,48,0,-48
7558,0,0,19,0,-19
7559,1,0,81,0,-81
7560,0,0,8,0,-8
7561,1,1,1931,1495,-436
7562,1,1,162,1393,1231
7563,1,0,63,0,-63
7564,0,0,75,0,-75
7565,1,1,1085,1219,134
7566,1,1,167,1597,1430
7567,1,0,36,0,-36
7568,1,1,1131,1463,332
7569,1,1,558,1827,1269
7570,1,1,526,1608,1082
7571,1,0,12,0,-12
7572,0,0,19,0,-19
7573,0,0,41,0,-41
7574,1,1,254,1348,1094
7575,1,1,63,1321,1258
7576,1,1,1001,2127,1126
7577,1,1,709,1678,969
7578,1,1,434,1608,1174
7579,0,0,6,0,-6
7580,1,1,860,1677,817
7581,0,0,55,0,-55
7582,0,0,138,0,-138
7583,1,1,237,1720,1483
7584,0,0,18,0,-18
7585,1,1,1231,1763,532
7586,1,0,9,0,-9
7587,1,0,33,0,-33
7588,0,0,64,0,-64
7589,1,1,1593,1409,-184
7590,0,0,209,0,-209
7591,1,0,10,0,-10
7592,1,0,29,0,-29
7593,1,0,20,0,-20
7594,1,0,43,0,-43
7595,0,0,2,0,-2
7596,1,0,117,0,-117
7597,0,0,8,0,-8
7598,0,0,25,0,-25
7599,1,0,58,0,-58
7600,1,0,4,0,-4
7601,1,0,22,0,-22
7602,0,0,155,0,-155
7603,1,1,20,1557,1537
7604,1,0,30,0,-30
7605,0,0,225,0,-225
7606,1,1,606,2071,1465
7607,0,0,100,0,-100
7608,1,1,783,2218,1435
7609,1,0,53,0,-53
7610,0,0,24,0,-24
7611,1,1,387,1404,1017
7612,0,0,94,0,-94
7613,1,1,419,1325,906
7614,1,1,129,1470,1341
7615,1,1,60,1246,1186
7616,0,0,45,0,-45
7617,1,0,4,0,-4
7618,0,0,10,0,-10
7619,1,1,1469,1943,474
7620,0,0,45,0,-45
7621,1,0,5,0,-5
7622,1,1,212,1274,1062
7623,0,0,27,0,-27
7624,0,0,68,0,-68
7625,0,0,19,0,-19
7626,1,0,58,0,-58
7627,1,1,479,1381,902
7628,1,1,224,1492,1268
7629,1,0,40,0,-40
7630,0,0,18,0,-18
7631,0,0,13,0,-13
7632,1,0,27,0,-27
7633,0,0,123,0,-123
7634,1,0,0,0,0
7635,1,0,119,0,-119
7636,0,0,22,0,-22
7637,1,1,67,1440,1373
7638,0,0,0,0,0
7639,0,0,56,0,-56
7640,0,0,71,0,-71
7641,1,0,45,0,-45
7642,1,0,13,0,-13
7643,0,0,89,0,-89
7644,1,1,115,1380,1265
7645,0,0,28,0,-28
7646,1,0,49,0,-49
7647,1,1,255,1890,1635
7648,1,0,158,0,-158
7649,1,1,459,1263,804
7650,1,1,823,1208,385
7651,1,0,137,0,-137
7652,0,0,94,0,-94
7653,1,1,147,1515,1368
7654,0,0,3,0,-3
7655,1,0,104,0,-104
7656,1,1,625,1721,1096
7657,1,1,115,1467,1352
7658,0,0,5,0,-5
7659,1,1,495,4104,3609
7660,1,1,823,1551,728
7661,0,0,35,0,-35
7662,1,1,428,2201,1773
7663,0,0,220,0,-220
7664,1,1,1006,1308,302
7665,1,0,49,0,-49
7666,0,0,54,0,-54
7667,0,0,2,0,-2
7668,1,0,0,0,0
7669,1,1,333,1214,881
7670,1,1,411,1203,792
7671,1,1,248,1425,1177
7672,0,0,13,0,-13
7673,1,0,112,0,-112
7674,0,0,59,0,-59
7675,1,0,28,0,-28
7676,0,0,40,0,-40
7677,1,1,391,1308,917
7678,0,0,6,0,-6
7679,1,1,993,1224,231
7680,1,1,591,5403,4812
7681,1,0,5,0,-5
7682,1,0,9,0,-9
7683,1,0,56,0,-56
7684,1,1,558,1729,1171
7685,1,1,680,1922,1242
7686,1,1,551,1652,1101
7687,0,0,70,0,-70
7688,1,0,42,0,-42
7689,1,1,118,1218,1100
7690,0,0,39,0,-39
7691,0,0,70,0,-70
7692,0,0,0,0,0
7693,1,0,4,0,-4
7694,1,1,326,1227,901
7695,1,1,339,2835,2496
7696,1,1,1262,1306,44
7697,1,1,561,2154,1593
7698,1,1,665,1539,874
7699,0,0,37,0,-37
7700,1,0,0,0,0
7701,1,0,122,0,-122
7702,1,1,276,1260,984
7703,1,1,616,2060,1444
7704,0,0,65,0,-65
7705,1,0,11,0,-11
7706,1,1,222,2553,2331
7707,1,1,560,1327,767
7708,1,1,223,1992,1769
7709,1,0,9,0,-9
7710,0,0,35,0,-35
7711,0,0,199,0,-199
7712,0,0,24,0,-24
7713,1,1,328,1315,987
7714,0,0,2,0,-2
7715,1,0,69,0,-69
7716,1,0,12,0,-12
7717,1,0,14,0,-14
7718,0,0,11,0,-11
7719,1,1,428,1363,935
7720,1,1,137,1305,1168
7721,1,1,160,1246,1086
7722,0,0,42,0,-42
7723,1,0,4,0,-4
7724,1,0,27,0,-27
7725,1,1,1401,1534,133
7726,0,0,44,0,-44
7727,0,0,54,0,-54
7728,1,0,6,0,-6
7729,0,0,42,0,-42
7730,0,0,35,0,-35
7731,1,0,30,0,-30
7732,1,1,360,1316,956
7733,1,1,2199,1225,-974
7734,1,0,73,0,-73
7735,1,0,5,0,-5
7736,1,0,22,0,-22
7737,1,0,8,0,-8
7738,0,0,114,0,-114
7739,0,0,17,0,-17
7740,1,1,822,1440,618
7741,0,0,11,0,-11
7742,0,0,39,0,-39
7743,1,1,986,2534,1548
7744,0,0,39,0,-39
7745,1,1,2421,1716,-705
7746,0,0,106,0,-106
7747,1,1,376,1768,1392
7748,1,0,65,0,-65
7749,0,0,43,0,-43
7750,1,1,1084,1411,327
7751,1,1,213,1702,1489
7752,1,1,107,1361,1254
7753,0,0,1,0,-1
7754,1,0,17,0,-17
7755,1,1,76,1533,1457
7756,1,0,17,0,-17
7757,1,1,926,1819,893
7758,1,0,7,0,-7
7759,1,1,224,2256,2032
7760,1,1,187,1240,1053
7761,1,0,39,0,-39
7762,1,1,267,1361,1094
7763,1,1,523,1216,693
7764,1,1,220,1330,1110
7765,0,0,18,0,-18
7766,0,0,142,0,-142
7767,0,0,8,0,-8
7768,0,0,15,0,-15
7769,0,0,28,0,-28
7770,0,0,98,0,-98
7771,0,0,14,0,-14
7772,1,0,15,0,-15
7773,1,1,106,1534,1428
7774,0,0,95,0,-95
7775,0,0,79,0,-79
7776,1,0,96,0,-96
7777,1,0,108,0,-108
7778,0,0,72,0,-72
7779,1,1,45,1548,1503
7780,1,0,5,0,-5
7781,1,1,572,1228,656
7782,1,1,225,1331,1106
7783,1,1,513,1353,840
7784,0,0,22,0,-22
7785,1,1,245,1271,1026
7786,1,1,660,2063,1403
7787,0,0,6,0,-6
7788,0,0,48,0,-48
7789,0,0,136,0,-136
7790,1,1,765,1221,456
7791,1,1,850,1472,622
7792,1,1,175,2702,2527
7793,0,0,66,0,-66
7794,1,1,1119,1437,318
7795,1,1,1242,1547,305
7796,1,1,478,1210,732
7797,1,0,0,0,0
7798,0,0,1,0,-1
7799,0,0,102,0,-102
7800,1,0,218,0,-218
7801,0,0,81,0,-81
7802,1,0,114,0,-114
7803,0,0,2,0,-2
7804,0,0,61,0,-61
7805,1,0,73,0,-73
7806,1,0,12,0,-12
7807,1,1,356,1452,1096
7808,1,0,34,0,-34
7809,1,1,258,1349,1091
7810,0,0,43,0,-43
7811,0,0,130,0,-130
7812,1,1,1530,1352,-178
7813,0,0,64,0,-64
7814,1,1,514,1342,828
7815,1,1,678,1313,635
7816,1,1,1035,1509,474
7817,1,1,108,1969,1861
7818,1,1,697,1212,515
7819,0,0,68,0,-68
7820,0,0,24,0,-24
7821,1,1,305,1368,1063
7822,1,0,39,0,-39
7823,1,1,764,1811,1047
7824,1,1,362,1423,1061
7825,1,1,895,1643,748
7826,1,0,38,0,-38
7827,0,0,8,0,-8
7828,1,0,20,0,-20
7829,1,1,609,1647,1038
7830,1,1,72,2103,2031
7831,0,0,7,0,-7
7832,0,0,65,0,-65
7833,0,0,35,0,-35
7834,0,0,122,0,-122
7835,1,1,315,1326,1011
7836,1,1,119,1606,1487
7837,0,0,14,0,-14
7838,0,0,28,0,-28
7839,1,1,375,1808,1433
7840,1,0,20,0,-20
7841,0,0,24,0,-24
7842,0,0,11,0,-11
7843,1,1,244,1496,1252
7844,0,0,52,0,-52
7845,1,1,267,1588,1321
7846,1,0,154,0,-154
7847,1,0,28,0,-28
7848,0,0,26,0,-26
7849,0,0,172,0,-172
7850,0,0,38,0,-38
7851,0,0,4,0,-4
7852,0,0,106,0,-106
7853,1,0,9,0,-9
7854,1,1,277,2062,1785
7855,1,1,1084,2506,1422
7856,0,0,104,0,-104
7857,0,0,55,0,-55
7858,1,0,21,0,-21
7859,0,0,41,0,-41
7860,0,0,22,0,-22
7861,0,0,11,0,-11
7862,1,0,19,0,-19
7863,1,1,580,1275,695
7864,0,0,44,0,-44
7865,0,0,70,0,-70
7866,1,0,36,0,-36
7867,0,0,60,0,-60
7868,0,0,21,0,-21
7869,1,0,157,0,-157
7870,0,0,3,0,-3
7871,1,1,284,1327,1043
7872,0,0,9,0,-9
7873,1,0,24,0,-24
7874,0,0,36,0,-36
7875,1,0,30,0,-30
7876,1,1,494,1289,795
7877,1,1,138,1499,1361
7878,0,0,6,0,-6
7879,0,0,4,0,-4
7880,1,0,130,0,-130
7881,0,0,12,0,-12
7882,1,1,955,1644,689
7883,0,0,50,0,-50
7884,1,1,128,1645,1517
7885,1,1,99,1240,1141
7886,1,0,186,0,-186
7887,1,1,488,1765,1277
7888,1,0,121,0,-121
7889,1,1,219,1492,1273
7890,1,1,545,1429,884
7891,0,0,37,0,-37
7892,0,0,16,0,-16
7893,1,0,145,0,-145
7894,0,0,58,0,-58
7895,1,0,41,0,-41
7896,1,1,971,1818,847
7897,1,0,51,0,-51
7898,1,1,507,1572,1065
7899,0,0,41,0,-41
7900,1,0,17,0,-17
7901,1,0,98,0,-98
7902,0,0,11,0,-11
7903,0,0,224,0,-224
7904,0,0,94,0,-94
7905,0,0,53,0,-53
7906,0,0,13,0,-13
7907,1,1,295,1280,985
7908,1,0,5,0,-5
7909,1,0,90,0,-90
7910,1,1,1092,1441,349
7911,1,0,8,0,-8
