ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
413,21,20433.30210100748,0.1138384957427589,1,328,6066,1622,7360
414,21,20179.94236932421,0.033953400260183474,1,63,7990,1386,9313
415,32,24439.77433263308,0.1458665094229725,0,80,0,0,-80
416,53,23199.289726596744,0.02244065224045708,1,484,23557,1392,24465
417,49,21808.650488874366,0.16567004197673035,0,47,0,0,-47
418,51,31801.294831486957,0.004343500288904229,1,1556,7331,2181,7956
419,20,21147.488529036975,0.2672580543775438,1,34,12167,2203,14336
420,67,24977.93625107074,0.23932221410797913,0,160,0,0,-160
421,28,29988.904945581573,0.07461374118712194,1,2144,8584,2058,8498
422,54,32268.95676792062,0.005215716237391453,1,1797,8547,1812,8562
423,39,25513.786513998355,0.0009787221080885665,1,447,7179,1714,8446
424,51,35468.02909328557,0.31725280544210305,0,48,0,0,-48
425,68,56749.100083603065,0.0328903672207164,1,369,5499,3031,8161
426,34,25204.418854085274,0.057346822418898456,1,408,6408,1683,7683
427,23,20046.626399756326,0.07720165269957122,1,266,10306,1779,11819
428,39,20474.046801830693,0.05852290093774425,1,882,6455,1874,7447
429,51,38718.51160457417,0.05703233469369532,1,647,37138,1417,37908
430,74,37823.68289041166,0.04807458692465862,1,770,6742,1514,7486
431,71,48463.61435447601,0.11557154761985829,0,82,0,0,-82
432,51,32283.044658497718,0.03526425417677925,0,68,0,0,-68
433,44,35207.0431567949,0.02462163686531962,1,305,7221,2024,8940
434,36,23884.07598900253,0.060156639254003094,1,35,7623,2523,10111
435,23,25312.12511000698,0.13321706267870556,0,116,0,0,-116
436,52,20729.019288224375,0.12809621211480754,1,19,6124,1965,8070
437,20,20576.500687708023,0.013087605321555791,1,109,7227,1675,8793
438,34,20115.875947500394,0.09383775624245363,1,195,21280,1733,22818
439,28,21022.50557842804,0.054723460643520586,1,431,11053,2031,12653
440,20,29836.23555136233,0.11106886369559392,0,101,0,0,-101
441,70,20023.38852180404,0.1671096913202804,1,359,9014,1536,10191
442,62,22318.274584545146,0.13432042014642728,0,34,0,0,-34
443,43,46730.628241002814,0.1047895846454688,1,126,5305,2113,7292
444,25,40905.373917085584,0.16805444498815256,1,799,6927,2189,8317
445,43,22737.831732406245,0.16891651445225223,0,94,0,0,-94
446,46,25996.7893270937,0.022059652005111924,1,1236,9602,7082,15448
447,62,20617.08141599671,0.20802612402443393,1,372,6673,1969,8270
448,24,36589.60628651911,0.2130981334569381,1,613,6543,1461,7391
449,28,23265.17893961842,0.05967454579221213,1,69,8974,1648,10553
450,59,20713.71460303078,0.0234256297421913,1,254,8370,1767,9883
451,72,25646.45296190059,0.22285831834114522,0,112,0,0,-112
452,64,29932.489802832097,0.01760773515809981,1,65,5760,1784,7479
453,26,24545.51320395465,0.3336976415146618,0,77,0,0,-77
454,58,59241.03613880341,0.060707165190084726,1,387,6311,3060,8984
455,30,23971.83115260497,0.3534113297444539,1,1671,5942,2084,6355
456,32,60034.67970431845,0.06254304075179776,1,1582,18928,2190,19536
457,72,22705.30460514791,0.053020331481434355,1,372,8143,1585,9356
458,57,20065.271620531115,0.02551351048969033,1,187,6751,2338,8902
459,26,51564.567098513,0.18574982836717646,0,84,0,0,-84
460,46,30702.667317378593,0.03972171582904565,1,392,5420,1481,6509
461,44,58485.52065676467,0.00382587732668069,1,108,8397,1746,10035
462,28,54302.16021051356,0.3245920441135496,1,1038,9424,1847,10233
463,56,40405.604591654905,0.03545885384652269,1,21,28468,1570,30017
464,73,33571.87068114426,0.026816648323137217,1,341,29598,1651,30908
465,27,91810.00339051623,0.21670856549446657,1,609,5306,4022,8719
466,51,25971.047145536693,0.11849974813165348,1,970,8001,1482,8513
467,27,28778.200010419958,0.08495552348329853,0,6,0,0,-6
468,29,23402.571339187096,0.03764771507171419,1,63,5455,1359,6751
469,55,63029.0256138002,0.1142735442149378,1,254,16921,5310,21977
470,27,45604.16418822074,0.13280759755750807,0,135,0,0,-135
471,33,68264.05515774686,0.01927341628918389,1,2500,6981,1934,6415
472,40,20578.467105698997,0.06132991024945005,1,634,11141,1448,11955
473,22,26273.762579397175,0.049828895079389965,0,35,0,0,-35
474,57,27960.967250958645,0.09795765033094911,1,755,7579,1382,8206
475,19,21551.610559868433,0.01272340442735434,1,1022,5660,1893,6531
476,19,20799.56060864431,0.1984154089905288,0,28,0,0,-28
477,21,23788.091881145243,0.20326017469917124,0,8,0,0,-8
478,69,20611.676263652906,0.39589055657943634,0,15,0,0,-15
479,52,63089.50530984653,0.28732397822569306,1,200,11757,3139,14696
480,21,30962.68753760915,0.004517061753961804,1,318,5586,1679,6947
481,29,23689.036135686314,0.15847553579600393,1,64,16000,1706,17642
482,46,21207.791772845387,0.17254610919884592,0,112,0,0,-112
483,20,29269.23569784118,0.018781974263890513,1,324,10913,2972,13561
484,19,22442.83656071563,0.044988519627940864,1,48,5414,1522,6888
485,32,39566.23775609141,0.09170435206962504,0,17,0,0,-17
486,32,34551.84333873522,0.11997738167586727,1,1120,5963,1568,6411
487,19,24509.426437485006,0.2491492186068229,0,127,0,0,-127
488,40,21299.379090402923,0.026829389164781,1,350,5256,1358,6264
489,27,21247.460867804075,0.04181188790271585,1,333,49061,7553,56281
490,49,21228.13394904532,0.21267206122197369,1,118,11507,1953,13342
491,46,20854.778889478363,0.054796697994552584,1,406,6121,1484,7199
492,41,44353.5760701889,0.0012597336927038967,1,518,7962,2023,9467
493,26,25049.55159284901,0.0006237034080798572,1,230,6859,1457,8086
494,33,55028.710472947445,0.08245514567111682,1,1214,6266,1930,6982
495,47,23635.685708173085,0.07608523151810666,0,10,0,0,-10
496,20,28962.202394939217,0.16220815807893346,0,26,0,0,-26
497,67,26593.504139413235,0.025594770475077185,1,1258,5255,1593,5590
498,50,21748.843017480292,0.21205193555012758,1,3782,6458,1469,4145
499,24,20310.432789021732,0.11931998323759577,1,389,5555,2411,7577
500,72,31883.865152993578,0.3250626935818906,0,10,0,0,-10
501,33,23341.376273466296,0.028206874554407284,1,1173,5708,1644,6179
502,69,32041.909787240038,0.01976420478971916,1,288,12643,3071,15426
503,24,23204.113762526846,0.010297355316596177,0,15,0,0,-15
504,68,52699.42770017524,0.003485472686972182,0,86,0,0,-86
505,26,27629.286332141808,0.01231871595886528,1,55,11115,2304,13364
506,21,24460.951147050455,0.09231476124436101,0,41,0,0,-41
507,36,24946.25044966267,0.2220880955809266,1,338,5794,1714,7170
508,19,37335.974922951515,0.2277771819864762,1,264,5399,1628,6763
509,62,24804.40088742732,0.13528059807483894,0,22,0,0,-22
510,37,65049.44713139003,0.10216006691509173,1,659,5784,1373,6498
511,26,20310.57802555507,0.13324628040932698,1,1175,5971,1646,6442
512,42,28974.028584778112,0.12195928399809325,1,247,5382,1909,7044
513,37,33614.29076199635,0.3970161705438694,0,37,0,0,-37
514,18,22183.314218491898,0.1952857635303951,1,617,9124,1393,9900
515,19,31519.022122037586,0.05539019876888223,0,0,0,0,0
516,25,23513.55228273057,0.04044600210684605,0,28,0,0,-28
517,66,32600.288992750488,0.3415326466894901,0,25,0,0,-25
518,51,25611.077536740973,0.036942268094379276,1,414,5716,1469,6771
519,71,26984.80648347848,0.10443087187621024,0,5,0,0,-5
520,29,32746.071644865962,0.055426524401636264,1,291,7791,2785,10285
521,49,25597.18444610239,0.15690716236358673,0,24,0,0,-24
522,68,44935.97117722403,0.005252797916777723,1,85,6681,2489,9085
523,36,72353.40746885935,0.2733628010317653,0,141,0,0,-141
524,23,50821.636514591955,0.018307230331187398,1,514,30667,1750,31903
525,51,27070.075980794267,0.3506204914882332,1,225,7695,3268,10738
526,38,47020.023798270566,0.32223516295602994,1,1287,6619,1906,7238
527,38,21630.95616038519,0.04142083091703348,1,626,6855,1532,7761
528,18,28048.927826834497,0.1999023112066276,1,397,11181,2422,13206
529,34,21977.223776971252,0.06623581251558656,1,609,21776,2625,23792
530,57,20989.14904594757,0.10011110301194467,0,19,0,0,-19
531,66,27436.15689021743,0.0028440667656256164,1,270,6023,1687,7440
532,45,140223.60684914744,0.3122989500490382,1,632,6681,2737,8786
533,75,28598.91307809622,0.11661457112306003,0,30,0,0,-30
534,44,23289.77078539886,0.08734303943440366,0,80,0,0,-80
535,18,29917.841275942817,0.003518578261545836,1,44,6094,1784,7834
536,66,26024.84752905623,0.10652872656839482,1,574,7335,2788,9549
537,57,37795.872996803875,0.02604509739123401,1,177,6479,1388,7690
538,19,27574.20728905053,0.03793997813876938,1,55,5472,1410,6827
539,26,20817.36151729986,0.13773914844438315,1,121,13858,1487,15224
540,18,20935.331868818757,0.13123133637508588,1,103,15558,2288,17743
541,58,21485.534125392238,0.011057716449589639,1,187,20043,1400,21256
542,33,174993.9886191458,0.2572738295866847,1,334,6025,1558,7249
543,18,24606.319225477873,0.004863923117979955,1,1801,6500,2231,6930
544,68,22401.157516585317,0.13577713351266005,1,74,5817,4823,10566
545,51,66727.85860035675,0.0435041926574078,1,646,12068,5172,16594
546,30,29133.77228168734,0.16566024118245384,1,562,13748,3024,16210
547,40,20616.51469055994,0.309386828240035,1,82,10137,1439,11494
548,68,20235.03408426721,0.06391325078938428,1,878,12014,1390,12526
549,29,24772.428303039895,0.05471379090920448,1,2113,6627,1569,6083
550,75,25528.365188106236,0.19694706888686073,1,1422,6544,1433,6555
551,30,37590.2961521823,0.04211859543385901,1,848,9724,2483,11359
552,29,43250.24797349912,0.21173576185588264,1,241,7594,3247,10600
553,29,39019.884783776666,0.05355192451233345,1,224,15726,1565,17067
554,64,37770.53488660394,0.37465479562124837,0,12,0,0,-12
555,18,22132.46700216371,0.3487501501183934,1,556,7181,2723,9348
556,60,25841.12119873866,0.1232089399273978,1,443,7837,1775,9169
557,62,46287.82503989668,0.08392144803563299,0,40,0,0,-40
558,45,22054.45071992628,0.5989142530519962,0,93,0,0,-93
559,62,22493.574102098624,0.09555138757221454,1,417,10687,1650,11920
560,32,24880.770499119968,0.060329885381688396,1,1349,5414,1590,5655
561,56,21330.564247361686,0.02207806174169287,1,230,6423,1488,7681
562,63,21283.744344575192,0.023868451313125812,1,289,7478,1938,9127
563,25,20873.850140370832,0.00405154765943455,0,42,0,0,-42
564,46,21556.924632037524,0.13105377546465438,1,703,5818,3913,9028
565,21,21915.479104015096,0.19747285614979543,1,174,8699,2013,10538
566,28,22076.328672823594,0.3617175457827108,0,66,0,0,-66
567,30,20370.342350299707,0.13453072160919272,1,261,8550,1725,10014
568,18,31073.56458148919,0.0380580845558213,1,631,7071,7678,14118
569,33,22369.08830638564,0.09886779359754211,1,1177,34552,1415,34790
570,20,29790.97223268941,0.09106107817753203,1,491,7017,1554,8080
571,39,24321.44768319705,0.16357603319032665,1,944,5281,1395,5732
572,47,29217.499738244667,0.06864380191267987,1,703,10940,1865,12102
573,29,29308.425013159755,0.22211991334971543,1,607,6351,1881,7625
574,32,21398.322177296268,0.03392647711491581,0,19,0,0,-19
575,23,26901.925427402028,0.0936296271111491,1,103,10263,2355,12515
576,31,29509.158372717564,0.045023053978459675,1,36,5989,1743,7696
577,61,27505.302780944075,0.2324541909385852,1,419,8827,1336,9744
578,40,21838.878265452942,0.1646489394250813,1,576,6127,2175,7726
579,18,20400.134177628617,0.08102838233397844,1,103,6161,3119,9177
580,67,30640.536176149093,0.05174248755578915,1,848,16208,1799,17159
581,67,20208.920625364754,0.10309183525774955,1,78,67051,2231,69204
582,22,30173.374216399163,0.03166232564619534,1,127,11462,1966,13301
583,23,24631.980001336316,0.19804316186224655,1,295,5818,2082,7605
584,23,27047.77085138275,0.043920184941950456,1,402,16707,1605,17910
585,35,27465.31585663291,0.008385920909764276,0,93,0,0,-93
586,29,26360.569895177934,0.17596502688796462,0,44,0,0,-44
587,36,27741.24339556377,0.14762506295130448,0,60,0,0,-60
588,54,40315.66946860731,0.04540862403799236,0,39,0,0,-39
589,64,31098.74366719416,0.17518872182256728,1,326,6396,1371,7441
590,22,21227.175472535037,0.11131961971418955,1,707,7714,1500,8507
591,36,35139.459387179726,0.08886286547026924,0,10,0,0,-10
592,19,20502.138989166786,0.011866731710800304,1,1083,6040,1336,6293
593,32,20864.953958911206,0.003269705947418029,1,312,12188,1643,13519
594,37,21803.381517574646,0.06244614561068686,1,70,9933,1471,11334
595,41,36093.041471023076,0.12205918101940842,1,379,6354,3012,8987
596,18,24274.048642982165,0.06835084590741991,1,1233,8977,1934,9678
597,21,31779.445518935474,0.14616597464634923,1,168,6397,1399,7628
598,53,26706.09067871297,0.17828431639003295,0,3,0,0,-3
599,26,30257.034976274073,0.08434704209961634,1,1514,29304,1419,29209
600,21,21827.54699508979,0.3376533330552797,0,10,0,0,-10
601,34,21595.87454525089,0.09653220319290172,1,522,6017,3365,8860
602,56,20924.10755103754,0.2677208765868677,1,184,8161,1823,9800
603,26,26315.771287499952,0.017667556987045974,1,1077,6267,4664,9854
604,63,26923.444387559844,0.01571477452766029,0,41,0,0,-41
605,33,30186.973391499338,0.08992596546813947,1,85,6664,1530,8109
606,32,48845.93823708507,0.09562551929562348,1,346,13965,1620,15239
607,48,22874.199614462526,0.06718650659094692,1,309,7206,1495,8392
608,48,22680.26172355009,0.0466045360161253,0,19,0,0,-19
609,43,33577.827598290845,0.06559737692562691,1,344,5462,1466,6584
610,41,55342.53875641691,0.06722957408430373,1,932,6636,1909,7613
611,52,36902.67542269787,0.002698598744907936,1,308,5337,1338,6367
612,19,23674.610379986807,0.29033669632641834,1,67,6400,2602,8935
613,50,21642.126082567054,0.06407905533794146,1,819,5245,2459,6885
614,35,29743.037248621727,0.005308010702662522,1,238,5848,1577,7187
615,22,30703.95083165809,0.08702364539223804,1,466,5492,1346,6372
616,40,25644.854348834193,0.2428491945020678,1,111,33327,1761,34977
617,31,31765.178517750453,0.018549320799753192,1,169,7722,1509,9062
618,24,21974.761012896197,0.05460935452720487,1,1223,6513,1342,6632
619,35,21650.4557664026,0.13250172645757563,0,12,0,0,-12
620,33,39548.830469575994,0.16662259302993873,1,117,22537,1811,24231
621,72,31781.321411735975,0.27522517471556557,0,49,0,0,-49
622,71,20527.819966994957,0.00611338573461676,1,354,9561,2115,11322
623,57,21881.005587565724,0.22910190171626643,0,40,0,0,-40
624,18,78050.9307484387,0.057031897416764184,1,1209,33535,1444,33770
625,32,53858.46687307046,0.04768867625981206,0,73,0,0,-73
626,42,37029.233138106596,0.08826665759536459,0,14,0,0,-14
627,75,20903.09738127489,0.06551865717396843,1,143,6437,1486,7780
628,28,38173.66451971048,0.3888184217437798,0,6,0,0,-6
629,53,23759.592538704077,0.041054126404431554,1,291,7221,2119,9049
630,34,20949.960184983724,0.11993461182189083,1,268,13108,4485,17325
631,70,48832.20372527532,0.0019864977046454195,1,343,5877,1663,7197
632,62,21690.15490817164,0.09262268594959741,1,310,6772,1369,7831
633,19,25123.766154265653,0.10921499179849957,1,435,6816,1352,7733
634,38,27758.496031965777,0.023369892753464423,1,360,8226,2630,10496
635,37,20558.960212019356,0.12625339748848982,1,1703,5577,1526,5400
636,23,36021.6335309848,0.08488001165301835,1,119,19337,1523,20741
637,48,26192.221800809893,0.013738617250529581,1,820,7026,1691,7897
638,27,39873.64705050297,0.3225155785653572,1,422,5306,1444,6328
639,21,20754.03551487982,0.3254283465605161,1,811,8018,1601,8808
640,22,25332.9643594987,0.01132343041157597,1,13,5593,2933,8513
641,70,20048.697459182404,0.08028158937850695,1,449,6053,5416,11020
642,40,21027.34210057334,0.2997120531930073,1,311,8133,2646,10468
643,38,35074.88761760627,0.18773353132001658,0,11,0,0,-11
644,23,20942.750519819554,0.1488437343623825,1,415,5560,1643,6788
645,20,22606.292149126068,0.065258131554503,1,442,9690,2149,11397
646,40,34111.63205414552,0.2326822428741201,0,5,0,0,-5
647,58,26813.64378872759,0.05141500679501723,0,20,0,0,-20
648,28,22538.222343874088,0.09295450105135256,1,161,7708,1442,8989
649,19,27842.535147517436,0.1352823601749892,1,187,5521,1684,7018
650,33,25183.34088676694,0.0642204977337145,1,366,6157,1971,7762
651,66,25987.970729337725,0.09415316710669983,1,305,6327,1340,7362
652,37,23890.821330620507,0.0551500423719181,1,342,10133,3470,13261
653,36,20899.060583478316,0.018439641567696907,1,466,7920,1885,9339
654,28,35150.726694725,0.0382111355965414,1,1422,11172,2246,11996
655,24,24998.567590778246,0.09342263765625156,0,12,0,0,-12
656,57,24539.194592825705,0.02372238737425526,0,113,0,0,-113
657,23,28054.0221365883,0.028416881665944537,1,347,6987,1691,8331
658,61,25196.94308063824,0.071940629345598,1,827,5498,1497,6168
659,26,47165.119779165245,0.008472790414451226,1,1057,8047,4253,11243
660,24,32889.53088748377,0.23533403994758129,1,297,5556,1382,6641
661,73,23680.61382297054,0.08041278873188272,1,437,6873,1586,8022
662,54,21104.008617999578,0.10207264722429925,0,17,0,0,-17
663,38,22019.168290899102,0.16284340798152996,1,1439,8105,1541,8207
664,24,35067.705714026524,0.2396926888909821,1,713,8423,2416,10126
665,51,25982.74584818668,0.39087942752228155,0,18,0,0,-18
666,26,21682.028079017917,0.1897635500324314,1,60,5748,2026,7714
667,37,20380.20465421199,0.12481050068558172,1,380,5301,5443,10364
668,27,32945.356452747175,0.08374821605788327,1,396,6655,3727,9986
669,28,25912.123042912444,0.17329216768438616,1,184,8640,1427,9883
670,20,28013.749153121607,0.10583172708410536,1,565,5640,1389,6464
671,33,24277.100937476036,0.3239614086964483,1,188,5622,1652,7086
672,23,21242.45620501446,0.2487290967719805,1,894,15785,1529,16420
673,45,20051.727227890384,0.029788761729659243,1,1148,6602,1393,6847
674,29,22739.01703080919,0.31217907947534124,1,572,9094,2089,10611
675,66,50266.860968505905,0.052871634753830776,1,683,11079,1519,11915
676,28,39223.44458368165,0.25121589865225646,0,66,0,0,-66
677,65,26224.85800616498,0.3861628592990219,0,173,0,0,-173
678,23,20145.695692240002,0.0612838199210954,1,483,5874,1357,6748
679,23,30148.904868141683,0.28205659160755797,1,149,6039,2058,7948
680,37,21285.218360218074,0.015213217416771873,1,69,6142,1360,7433
681,47,20943.38741597698,0.0012574438723364056,0,7,0,0,-7
682,26,21082.168323492813,0.2843800267388556,1,254,102125,1578,103449
683,53,27231.33735593861,0.0495170956422833,0,24,0,0,-24
684,41,27573.427515480897,0.055984694755139196,1,174,29278,1356,30460
685,68,23313.661874449183,0.321060204552888,0,3,0,0,-3
686,25,20833.977220872886,0.058778648663726965,0,89,0,0,-89
687,52,35424.82508535376,0.015815504672477693,1,464,14482,1512,15530
688,30,28846.652276374323,0.004959773637985296,0,8,0,0,-8
689,63,23574.3596738168,0.06826990384232226,1,103,6299,5329,11525
690,22,42752.289873629634,0.0031591308137097728,1,925,5388,1438,5901
691,30,28431.709047870816,0.06474705158352681,1,346,6835,1366,7855
692,21,25449.050298127197,0.06523729996233592,1,265,9849,1351,10935
693,27,20182.009932265602,0.50040887853408,1,81,9324,2713,11956
694,29,25561.327481256667,0.03745072647534555,1,6,5694,2045,7733
695,47,24857.17442175102,0.08705702345838989,1,1698,9002,1569,8873
696,34,29330.630981983788,0.0012449562617283568,1,66,24101,1401,25436
697,39,29815.55448324064,0.30315113354517303,1,457,10939,3069,13551
698,21,51195.098170386045,0.20650972271554777,0,34,0,0,-34
699,54,24864.73607520771,0.0744631883832758,1,1073,8340,8865,16132
700,38,32144.518753912293,0.0005805183766310116,1,540,7038,1500,7998
701,20,20415.818856769114,0.10077772576016737,0,32,0,0,-32
702,43,22083.277357840067,0.1513417033562801,1,380,9601,1666,10887
703,26,20322.736534540265,0.14905450639379925,1,1197,18235,1460,18498
704,53,25655.041064838588,0.0931202007669403,1,302,7169,1373,8240
705,41,21161.937590820242,0.08085761809440786,0,170,0,0,-170
706,29,35610.43135487529,0.09058714457094146,1,107,5466,3558,8917
707,18,28068.51249150045,0.3162240652868302,1,1356,6541,1378,6563
708,25,28371.585458433216,0.10948412720997767,1,495,8576,1438,9519
709,33,25778.968914515102,0.06505341023681545,1,667,6310,1482,7125
710,67,23547.29757445272,0.15556082406995764,1,485,5426,1462,6403
711,60,29126.781975744387,0.11667071076025338,1,190,19357,1372,20539
712,40,20366.981900330775,0.013776737107900975,1,43,5696,1467,7120
713,25,93414.70624917214,0.0417254957132072,1,510,9015,1453,9958
714,41,64731.532490285936,0.09854244132116073,1,442,5860,1348,6766
715,67,47810.20276059495,0.04921558399436841,0,30,0,0,-30
716,55,34479.92165989405,0.008676477104415662,0,67,0,0,-67
717,59,20803.893341271465,0.1562533324406144,1,719,5452,4329,9062
718,25,39278.49047446066,0.3327820717925561,0,14,0,0,-14
719,52,25018.032526376417,0.11774360997943002,1,998,31508,1360,31870
720,18,20635.882589584173,0.01015415606854663,1,344,6595,1983,8234
721,18,26202.522200563155,0.09024754696836526,1,602,14093,1855,15346
722,27,33126.98074250556,0.11025403194826254,1,720,5466,1353,6099
723,45,22857.01942516233,0.33170616251998924,1,440,5429,3448,8437
724,22,36655.14824104398,0.010895182522052136,1,134,8763,1586,10215
725,55,21762.412037717884,0.13161521072056817,1,444,13149,1589,14294
726,20,42839.29761853947,0.035771125092820426,1,248,8616,1774,10142
727,36,28748.197195121862,0.06129333499396419,1,227,5802,1387,6962
728,43,46040.825434197155,0.09988573269802362,1,557,9114,1884,10441
729,61,25778.137964045014,0.14473153144335268,0,173,0,0,-173
730,24,22824.849327715616,0.09134038144536678,0,101,0,0,-101
731,21,20232.09113686438,0.08913175829107657,0,51,0,0,-51
732,58,26709.79494263302,0.051486316953848914,1,45,76998,1425,78378
733,67,24728.737682490948,0.09078229822067738,1,1059,10671,2141,11753
734,33,21774.32835151695,0.020587404687516526,1,1154,5779,1541,6166
735,22,30263.54838317184,0.06665103839884393,1,633,10168,1600,11135
736,71,25740.915868247277,0.05801533020218834,1,193,7425,3107,10339
737,26,20255.548613971147,0.1608324908716929,1,250,6248,1359,7357
738,49,105027.64371430209,0.06232409649241504,0,88,0,0,-88
739,67,26179.78202719152,0.04727391278527582,0,9,0,0,-9
740,38,22067.947718937034,0.08898180562906974,0,11,0,0,-11
741,41,28733.341062159227,0.024382777300675732,1,302,5777,1764,7239
742,23,28576.532615801945,0.042483197841764714,1,1402,13278,2718,14594
743,18,24121.38753487995,0.24293521952433783,0,15,0,0,-15
744,47,21741.094341468714,0.02921786519553727,1,471,16694,1444,17667
745,70,32336.692700168576,0.18308551659438235,0,51,0,0,-51
746,23,21398.863412353054,0.14198915206576973,0,54,0,0,-54
747,45,23098.880837621073,0.0562071960926477,1,873,5844,1537,6508
748,30,22770.429140518972,0.03576464972702967,1,1997,13905,1988,13896
749,32,27003.917830970244,0.22584538606297902,0,31,0,0,-31
750,74,24931.963485358505,0.052884885067585964,1,238,27105,2133,29000
751,41,22952.479607287936,0.3452068511102103,1,43,5492,2177,7626
752,68,32167.374297455248,0.12028228655010718,1,1358,18148,1721,18511
753,25,108016.21844978412,0.003211967080026735,1,958,5762,1600,6404
754,32,43534.35096949485,0.31190331933174215,0,111,0,0,-111
755,18,21351.9983617344,0.07173278183533967,1,317,7821,1485,8989
756,27,26138.045942354685,0.1813561829631211,1,244,5994,1359,7109
757,56,21822.04271506354,0.03729325625736218,1,371,10867,2188,12684
758,21,21282.777410134302,0.039050286599219226,1,1086,13228,1616,13758
759,45,20749.229910321425,0.2078906611679147,1,1195,5332,1974,6111
760,41,24980.456675555397,0.4292748813292476,1,149,10698,2359,12908
761,23,22143.20021423941,0.0369180343597132,1,3436,7411,1694,5669
762,22,1028605.9374436984,0.02552638600050233,1,116,5459,1847,7190
763,40,35090.49991348833,0.004565232940031276,0,30,0,0,-30
764,22,23669.252958835197,0.02383478470794713,1,29,6660,2547,9178
765,28,30200.155290752085,0.1384167907101445,0,93,0,0,-93
766,19,34820.05391836537,0.324931362747698,0,19,0,0,-19
767,35,20650.123804757393,0.011194356494500485,1,165,9705,1603,11143
768,34,20685.562878490102,0.20238351085215434,0,13,0,0,-13
769,26,24049.310936727223,0.10596984170171508,1,5,5636,1885,7516
770,21,37061.35999463006,0.06708057437943604,0,4,0,0,-4
771,66,31258.667066439084,0.2638711131665775,1,1000,12186,2102,13288
772,25,70352.21291914546,0.08487555151852932,1,125,7769,1760,9404
773,40,31023.625504439988,0.237482459756884,1,569,6215,4670,10316
774,41,22469.319625114702,0.20945379230593117,0,11,0,0,-11
775,49,64643.69646296218,0.020835035945528706,1,248,10877,1785,12414
776,24,34749.02149984702,0.15032622084516103,0,38,0,0,-38
777,18,24935.356291157645,0.30749011090224015,1,969,8204,1515,8750
778,30,36501.02783531722,0.15624677394696532,0,29,0,0,-29
779,27,22752.745805308932,0.149561708087045,1,150,27263,1569,28682
780,32,111219.88118705158,0.11400538065036069,1,262,8236,1819,9793
781,24,23714.488365486955,0.1316714661945929,1,448,5511,1546,6609
782,68,33675.653668376224,0.12607019121117635,1,56,19113,1763,20820
783,34,33091.11190909504,0.27431328465712007,0,68,0,0,-68
784,64,28691.303847090978,0.04803383088166409,0,63,0,0,-63
785,62,25096.313456881086,0.10283420165515379,1,1128,5647,1765,6284
786,18,25553.47872172182,0.05113791530992891,1,1386,6486,1569,6669
787,56,24595.402009513462,0.03209282519377622,1,2239,8461,1509,7731
788,53,24412.466593478894,0.019427540104370748,1,300,7796,1500,8996
789,46,30043.683031423156,0.15036797276206285,0,82,0,0,-82
790,47,31906.72513835036,0.21738423273417604,1,1250,6051,1373,6174
791,22,26529.887268002305,0.2416458619750049,1,201,5719,1418,6936
792,43,36754.310933898574,0.1479233083164842,1,527,8577,1795,9845
793,21,21206.8854752053,0.05798895831087465,1,342,7763,1440,8861
794,23,27894.01843028122,0.05080031894363193,1,313,5424,1614,6725
795,48,25575.98865542168,0.008355657832520498,1,206,5297,1527,6618
796,20,38590.258890792895,0.028298796320746167,0,9,0,0,-9
797,41,22630.731191965206,0.0401062674354695,0,47,0,0,-47
798,44,23013.2630886965,0.1253893933176134,1,656,5299,1362,6005
799,28,23338.248380551915,0.21480208743471096,1,43,15120,1708,16785
800,20,25414.387204330025,0.06765070808015544,1,802,42891,1431,43520
801,64,20198.952221132608,0.2120165077318019,1,426,6258,3478,9310
802,31,24166.81769450475,0.472073445496754,0,34,0,0,-34
803,54,26446.750306238024,0.17380069745340151,1,88,7753,1855,9520
804,62,31536.894621021835,0.08132992306650584,0,61,0,0,-61
805,75,23660.865241812993,0.07460128875981921,0,8,0,0,-8
806,69,27474.75484388709,0.13961967674692577,0,7,0,0,-7
807,44,23989.59437342163,0.14517327749019265,0,15,0,0,-15
808,56,37490.66543262316,0.18651911308978464,0,2,0,0,-2
809,22,38028.3827104817,0.28515528081718894,1,70,6085,2071,8086
810,36,21447.50890703967,0.33539587871001425,1,59,7217,1344,8502
811,51,20249.20552828536,0.11644400355126208,0,110,0,0,-110
812,42,34265.61911955808,0.20397911674424754,0,7,0,0,-7
813,58,27231.63145052008,0.052102316436918775,1,1922,9633,1823,9534
814,29,20815.293350523116,0.0748865494214741,1,342,5943,1523,7124
815,27,23493.54206653922,0.07816026324618752,1,499,5268,1932,6701
816,41,29687.00144908678,0.2473101437195726,1,172,6677,1399,7904
817,26,21823.290818806086,0.12093078184081092,1,1196,14300,1423,14527
818,20,21834.255830439117,0.09747205215891339,1,391,5417,5918,10944
819,52,24137.44389215348,0.11885943982086568,1,80,7392,2236,9548
820,39,28588.68497369218,0.07440822473805293,1,1192,5843,1485,6136
821,40,63550.65270691612,0.14562658232418885,1,540,7216,2270,8946
822,60,22114.978774695708,0.24031141448683394,0,5,0,0,-5
823,27,23276.782296136673,0.09501632879872468,0,78,0,0,-78
824,74,30329.20312518866,0.24296956447101423,0,17,0,0,-17
825,36,35872.52041221091,0.16318909268233367,1,96,11692,1359,12955
826,72,40154.83291703603,0.16145832327762197,0,23,0,0,-23
827,18,37962.36680756119,0.12890624240770535,0,22,0,0,-22
